receivable_id,sale_id,customer_external_id,issue_date,due_date,amount,status,days_overdue
AR-0022451,S-016159,CLI-0044,2025-02-04,2025-03-19,2982.03,recebido,0
AR-0022452,S-016160,CLI-0061,2025-03-05,2025-04-17,1188.81,recebido,0
AR-0022453,S-016160,CLI-0061,2025-03-05,2025-05-02,1188.81,recebido,0
AR-0022454,S-016160,CLI-0061,2025-03-05,2025-05-17,1188.81,recebido,0
AR-0022455,S-016161,CLI-0078,2025-04-06,2025-05-19,3586.55,vencido,24
AR-0022456,S-016162,CLI-0095,2025-05-07,2025-06-19,3339.36,recebido,0
AR-0022457,S-016163,CLI-0112,2025-06-08,2025-07-21,3357.70,recebido,0
AR-0022458,S-016164,CLI-0129,2025-07-09,2025-08-21,1035.28,recebido,0
AR-0022459,S-016164,CLI-0129,2025-07-09,2025-09-05,1035.28,recebido,0
AR-0022460,S-016164,CLI-0129,2025-07-09,2025-09-20,1035.28,recebido,0
AR-0022461,S-016165,CLI-0146,2025-08-10,2025-09-22,3438.22,recebido,0
AR-0022462,S-016166,CLI-0163,2025-09-11,2025-10-24,3430.89,recebido,0
AR-0022463,S-016167,CLI-0180,2025-10-12,2025-11-24,3423.17,recebido,0
AR-0022464,S-016168,CLI-0197,2025-11-13,2025-12-26,2014.90,recebido,0
AR-0022465,S-016168,CLI-0197,2025-11-13,2026-01-10,2014.90,recebido,0
AR-0022466,S-016169,CLI-0214,2025-12-14,2026-01-26,4019.82,recebido,0
AR-0022467,S-016170,CLI-0231,2026-01-15,2026-02-27,1480.25,recebido,0
AR-0022468,S-016171,CLI-0248,2026-02-16,2026-03-31,1489.03,recebido,0
AR-0022469,S-016172,CLI-0265,2026-03-17,2026-04-29,878.91,recebido,0
AR-0022470,S-016172,CLI-0265,2026-03-17,2026-05-14,878.91,recebido,0
AR-0022471,S-016173,CLI-0282,2026-04-18,2026-05-31,1767.16,recebido,0
AR-0022472,S-016174,CLI-0299,2026-05-19,2026-07-01,1644.47,vencido,31
AR-0022473,S-016175,CLI-0316,2026-06-20,2026-08-02,1674.10,recebido,0
AR-0022474,S-016176,CLI-0333,2026-07-21,2026-09-02,515.70,recebido,0
AR-0022475,S-016176,CLI-0333,2026-07-21,2026-09-17,515.70,recebido,0
AR-0022476,S-016176,CLI-0333,2026-07-21,2026-10-02,515.70,recebido,0
AR-0022477,S-016177,CLI-0350,2024-08-22,2024-10-04,1851.33,recebido,0
AR-0022478,S-016178,CLI-0367,2024-09-23,2024-11-05,1873.53,recebido,0
AR-0022479,S-016179,CLI-0384,2024-10-24,2024-12-06,1895.58,recebido,0
AR-0022480,S-016180,CLI-0401,2024-11-25,2025-01-07,764.05,recebido,0
AR-0022481,S-016180,CLI-0401,2024-11-25,2025-01-22,764.05,recebido,0
AR-0022482,S-016180,CLI-0401,2024-11-25,2025-02-06,764.05,recebido,0
AR-0022483,S-016181,CLI-0418,2024-12-26,2025-02-07,2318.26,recebido,0
AR-0022484,S-016182,CLI-0435,2025-01-27,2025-03-11,1827.68,recebido,0
AR-0022485,S-016183,CLI-0452,2025-02-28,2025-04-12,1847.78,recebido,0
AR-0022486,S-016184,CLI-0469,2025-03-01,2025-04-13,1096.28,recebido,0
AR-0022487,S-016184,CLI-0469,2025-03-01,2025-04-28,1096.28,recebido,0
AR-0022488,S-016185,CLI-0486,2025-04-02,2025-05-15,2244.75,recebido,0
AR-0022489,S-016186,CLI-0503,2025-05-03,2025-06-15,2100.25,recebido,0
AR-0022490,S-016187,CLI-0520,2025-06-04,2025-07-17,2121.88,vencido,23
AR-0022491,S-016188,CLI-0537,2025-07-05,2025-08-17,657.30,recebido,0
AR-0022492,S-016188,CLI-0537,2025-07-05,2025-09-01,657.30,recebido,0
AR-0022493,S-016188,CLI-0537,2025-07-05,2025-09-16,657.30,recebido,0
AR-0022494,S-016189,CLI-0554,2025-08-06,2025-09-18,2164.73,recebido,0
AR-0022495,S-016190,CLI-0571,2025-09-07,2025-10-20,2198.05,recebido,0
AR-0022496,S-016191,CLI-0588,2025-10-08,2025-11-20,2202.78,recebido,0
AR-0022497,S-016192,CLI-0605,2025-11-09,2025-12-22,1302.18,recebido,0
AR-0022498,S-016192,CLI-0605,2025-11-09,2026-01-06,1302.18,recebido,0
AR-0022499,S-016193,CLI-0002,2025-12-10,2026-01-22,2608.90,recebido,0
AR-0022500,S-016194,CLI-0019,2026-01-11,2026-02-23,2037.23,recebido,0
AR-0022501,S-016195,CLI-0036,2026-02-12,2026-03-27,2066.83,recebido,0
AR-0022502,S-016196,CLI-0053,2026-03-13,2026-04-25,1214.64,recebido,0
AR-0022503,S-016196,CLI-0053,2026-03-13,2026-05-10,1214.64,recebido,0
AR-0022504,S-016197,CLI-0070,2026-04-14,2026-05-27,2431.81,recebido,0
AR-0022505,S-016198,CLI-0087,2026-05-15,2026-06-27,2253.60,recebido,0
AR-0022506,S-016199,CLI-0104,2026-06-16,2026-07-29,2255.12,vencido,38
AR-0022507,S-016200,CLI-0001,2026-07-17,2026-08-29,525.81,recebido,0
AR-0022508,S-016200,CLI-0001,2026-07-17,2026-09-13,525.81,recebido,0
AR-0022509,S-016200,CLI-0001,2026-07-17,2026-09-28,525.81,recebido,0
AR-0022510,S-016200,CLI-0001,2026-07-17,2026-10-13,525.81,recebido,0
AR-0022511,S-016201,CLI-0002,2024-08-18,2024-09-30,2507.12,recebido,0
AR-0022512,S-016202,CLI-0003,2024-09-19,2024-11-01,2527.71,recebido,0
AR-0022513,S-016203,CLI-0004,2024-10-20,2024-12-02,2548.15,recebido,0
AR-0022514,S-016204,CLI-0005,2024-11-21,2025-01-03,1515.39,recebido,0
AR-0022515,S-016204,CLI-0005,2024-11-21,2025-01-18,1515.39,recebido,0
AR-0022516,S-016205,CLI-0006,2024-12-22,2025-02-03,3094.40,recebido,0
AR-0022517,S-016206,CLI-0007,2025-01-23,2025-03-07,2431.32,recebido,0
AR-0022518,S-016207,CLI-0008,2025-02-24,2025-04-08,2449.94,recebido,0
AR-0022519,S-016208,CLI-0009,2025-03-25,2025-05-07,1448.86,recebido,0
AR-0022520,S-016208,CLI-0009,2025-03-25,2025-05-22,1448.86,recebido,0
AR-0022521,S-016209,CLI-0010,2025-04-26,2025-06-08,2919.27,recebido,0
AR-0022522,S-016210,CLI-0011,2025-05-27,2025-07-09,2758.35,recebido,0
AR-0022523,S-016211,CLI-0012,2025-06-28,2025-08-10,2778.37,recebido,0
AR-0022524,S-016212,CLI-0013,2025-07-01,2025-08-13,858.13,recebido,0
AR-0022525,S-016212,CLI-0013,2025-07-01,2025-08-28,858.13,recebido,0
AR-0022526,S-016212,CLI-0013,2025-07-01,2025-09-12,858.13,recebido,0
AR-0022527,S-016213,CLI-0014,2025-08-02,2025-09-14,2818.00,recebido,0
AR-0022528,S-016214,CLI-0015,2025-09-03,2025-10-16,2816.55,recebido,0
AR-0022529,S-016215,CLI-0001,2025-10-04,2025-11-16,2851.50,recebido,0
AR-0022530,S-016216,CLI-0002,2025-11-05,2025-12-18,1681.12,recebido,0
AR-0022531,S-016216,CLI-0002,2025-11-05,2026-01-02,1681.12,recebido,0
AR-0022532,S-016217,CLI-0003,2025-12-06,2026-01-18,3359.27,recebido,0
AR-0022533,S-016218,CLI-0004,2026-01-07,2026-02-19,2616.40,recebido,0
AR-0022534,S-016219,CLI-0005,2026-02-08,2026-03-23,2613.35,recebido,0
AR-0022535,S-016220,CLI-0006,2026-03-09,2026-04-21,1034.73,recebido,0
AR-0022536,S-016220,CLI-0006,2026-03-09,2026-05-06,1034.73,recebido,0
AR-0022537,S-016220,CLI-0006,2026-03-09,2026-05-21,1034.73,recebido,0
AR-0022538,S-016221,CLI-0007,2026-04-10,2026-05-23,3099.90,recebido,0
AR-0022539,S-016222,CLI-0008,2026-05-11,2026-06-23,2865.91,recebido,0
AR-0022540,S-016223,CLI-0009,2026-06-12,2026-07-25,2861.17,recebido,0
AR-0022541,S-016224,CLI-0010,2026-07-13,2026-08-25,875.86,recebido,0
AR-0022542,S-016224,CLI-0010,2026-07-13,2026-09-09,875.86,recebido,0
AR-0022543,S-016224,CLI-0010,2026-07-13,2026-09-24,875.86,recebido,0
AR-0022544,S-016225,CLI-0011,2024-08-14,2024-09-26,3166.27,recebido,0
AR-0022545,S-016226,CLI-0012,2024-09-15,2024-10-28,3185.25,recebido,0
AR-0022546,S-016227,CLI-0013,2024-10-16,2024-11-28,3204.08,recebido,0
AR-0022547,S-016228,CLI-0014,2024-11-17,2024-12-30,1901.44,recebido,0
AR-0022548,S-016228,CLI-0014,2024-11-17,2025-01-14,1901.44,recebido,0
AR-0022549,S-016229,CLI-0015,2024-12-18,2025-01-30,3824.77,recebido,0
AR-0022550,S-016230,CLI-0001,2025-01-19,2025-03-03,3038.07,recebido,0
AR-0022551,S-016231,CLI-0002,2025-02-20,2025-04-04,3055.20,recebido,0
AR-0022552,S-016232,CLI-0003,2025-03-21,2025-05-03,1803.26,recebido,0
AR-0022553,S-016232,CLI-0003,2025-03-21,2025-05-18,1803.26,recebido,0
AR-0022554,S-016233,CLI-0004,2025-04-22,2025-06-04,3626.32,recebido,0
AR-0022555,S-016234,CLI-0005,2025-05-23,2025-07-05,3375.91,recebido,0
AR-0022556,S-016235,CLI-0096,2025-06-24,2025-08-06,3438.22,recebido,0
AR-0022557,S-016236,CLI-0113,2025-07-25,2025-09-06,1059.99,recebido,0
AR-0022558,S-016236,CLI-0113,2025-07-25,2025-09-21,1059.99,recebido,0
AR-0022559,S-016236,CLI-0113,2025-07-25,2025-10-06,1059.99,recebido,0
AR-0022560,S-016237,CLI-0130,2025-08-26,2025-10-08,3474.63,recebido,0
AR-0022561,S-016238,CLI-0147,2025-09-27,2025-11-09,3466.71,recebido,0
AR-0022562,S-016239,CLI-0164,2025-10-28,2025-12-10,3458.44,recebido,0
AR-0022563,S-016240,CLI-0181,2025-11-01,2025-12-14,642.51,recebido,0
AR-0022564,S-016240,CLI-0181,2025-11-01,2025-12-29,642.51,recebido,0
AR-0022565,S-016240,CLI-0181,2025-11-01,2026-01-13,642.51,recebido,0
AR-0022566,S-016241,CLI-0198,2025-12-02,2026-01-14,1939.15,recebido,0
AR-0022567,S-016242,CLI-0215,2026-01-03,2026-02-15,1520.52,recebido,0
AR-0022568,S-016243,CLI-0232,2026-02-04,2026-03-19,1528.73,recebido,0
AR-0022569,S-016244,CLI-0249,2026-03-05,2026-04-17,901.88,recebido,0
AR-0022570,S-016244,CLI-0249,2026-03-05,2026-05-02,901.88,recebido,0
AR-0022571,S-016245,CLI-0266,2026-04-06,2026-05-19,1836.36,recebido,0
AR-0022572,S-016246,CLI-0283,2026-05-07,2026-06-19,1708.14,recebido,0
AR-0022573,S-016247,CLI-0300,2026-06-08,2026-07-21,1715.50,recebido,0
AR-0022574,S-016248,CLI-0317,2026-07-09,2026-08-21,528.21,recebido,0
AR-0022575,S-016248,CLI-0317,2026-07-09,2026-09-05,528.21,recebido,0
AR-0022576,S-016248,CLI-0317,2026-07-09,2026-09-20,528.21,recebido,0
AR-0022577,S-016249,CLI-0334,2024-08-10,2024-09-22,1895.58,recebido,0
AR-0022578,S-016250,CLI-0351,2024-09-11,2024-10-24,1942.50,vencido,23
AR-0022579,S-016251,CLI-0368,2024-10-12,2024-11-24,1964.62,recebido,0
AR-0022580,S-016252,CLI-0385,2024-11-13,2024-12-26,1172.10,recebido,0
AR-0022581,S-016252,CLI-0385,2024-11-13,2025-01-10,1172.10,recebido,0
AR-0022582,S-016253,CLI-0402,2024-12-14,2025-01-26,2369.98,recebido,0
AR-0022583,S-016254,CLI-0419,2025-01-15,2025-02-27,1867.75,recebido,0
AR-0022584,S-016255,CLI-0436,2025-02-16,2025-03-31,1912.19,recebido,0
AR-0022585,S-016256,CLI-0453,2025-03-17,2025-04-29,1134.14,recebido,0
AR-0022586,S-016256,CLI-0453,2025-03-17,2025-05-14,1134.14,recebido,0
AR-0022587,S-016257,CLI-0470,2025-04-18,2025-05-31,2291.63,recebido,0
AR-0022588,S-016258,CLI-0487,2025-05-19,2025-07-01,2143.38,recebido,0
AR-0022589,S-016259,CLI-0504,2025-06-20,2025-08-02,2164.73,recebido,0
AR-0022590,S-016260,CLI-0521,2025-07-21,2025-09-02,509.32,recebido,0
AR-0022591,S-016260,CLI-0521,2025-07-21,2025-09-17,509.32,recebido,0
AR-0022592,S-016260,CLI-0521,2025-07-21,2025-10-02,509.32,recebido,0
AR-0022593,S-016260,CLI-0521,2025-07-21,2025-10-17,509.32,recebido,0
AR-0022594,S-016261,CLI-0538,2025-08-22,2025-10-04,2235.87,recebido,0
AR-0022595,S-016262,CLI-0555,2025-09-23,2025-11-05,2240.42,recebido,0
AR-0022596,S-016263,CLI-0572,2025-10-24,2025-12-06,2244.54,recebido,0
AR-0022597,S-016264,CLI-0589,2025-11-25,2026-01-07,1326.46,recebido,0
AR-0022598,S-016264,CLI-0589,2025-11-25,2026-01-22,1326.46,recebido,0
AR-0022599,S-016265,CLI-0606,2025-12-26,2026-02-07,2691.61,recebido,0
AR-0022600,S-016266,CLI-0003,2026-01-27,2026-03-11,2101.31,recebido,0
AR-0022601,S-016267,CLI-0020,2026-02-28,2026-04-12,2103.68,recebido,0
AR-0022602,S-016268,CLI-0037,2026-03-01,2026-04-13,1235.94,recebido,0
AR-0022603,S-016268,CLI-0037,2026-03-01,2026-04-28,1235.94,recebido,0
AR-0022604,S-016269,CLI-0054,2026-04-02,2026-05-15,2473.79,recebido,0
AR-0022605,S-016270,CLI-0071,2026-05-03,2026-06-15,2322.16,recebido,0
AR-0022606,S-016271,CLI-0088,2026-06-04,2026-07-17,2323.25,recebido,0
AR-0022607,S-016272,CLI-0105,2026-07-05,2026-08-17,712.67,recebido,0
AR-0022608,S-016272,CLI-0105,2026-07-05,2026-09-01,712.67,recebido,0
AR-0022609,S-016272,CLI-0105,2026-07-05,2026-09-16,712.67,recebido,0
AR-0022610,S-016273,CLI-0122,2024-08-06,2024-09-18,2548.15,recebido,0
AR-0022611,S-016274,CLI-0139,2024-09-07,2024-10-20,2568.46,recebido,0
AR-0022612,S-016275,CLI-0156,2024-10-08,2024-11-20,2622.37,recebido,0
AR-0022613,S-016276,CLI-0173,2024-11-09,2024-12-22,1559.22,recebido,0
AR-0022614,S-016276,CLI-0173,2024-11-09,2025-01-06,1559.22,recebido,0
AR-0022615,S-016277,CLI-0190,2024-12-10,2025-01-22,3142.32,recebido,0
AR-0022616,S-016278,CLI-0207,2025-01-11,2025-02-23,2468.43,recebido,0
AR-0022617,S-016279,CLI-0224,2025-02-12,2025-03-27,2486.80,recebido,0
AR-0022618,S-016280,CLI-0241,2025-03-13,2025-04-25,993.01,recebido,0
AR-0022619,S-016280,CLI-0241,2025-03-13,2025-05-10,993.01,recebido,0
AR-0022620,S-016280,CLI-0241,2025-03-13,2025-05-25,993.01,recebido,0
AR-0022621,S-016281,CLI-0258,2025-04-14,2025-05-27,3000.65,recebido,0
AR-0022622,S-016282,CLI-0275,2025-05-15,2025-06-27,2798.26,recebido,0
AR-0022623,S-016283,CLI-0292,2025-06-16,2025-07-29,2818.00,recebido,0
AR-0022624,S-016284,CLI-0309,2025-07-17,2025-08-29,870.20,recebido,0
AR-0022625,S-016284,CLI-0309,2025-07-17,2025-09-13,870.20,recebido,0
AR-0022626,S-016284,CLI-0309,2025-07-17,2025-09-28,870.20,recebido,0
AR-0022627,S-016285,CLI-0326,2025-08-18,2025-09-30,2894.32,recebido,0
AR-0022628,S-016286,CLI-0343,2025-09-19,2025-11-01,2892.40,recebido,0
AR-0022629,S-016287,CLI-0360,2025-10-20,2025-12-02,2890.09,recebido,0
AR-0022630,S-016288,CLI-0377,2025-11-21,2026-01-03,1703.54,vencido,25
AR-0022631,S-016288,CLI-0377,2025-11-21,2026-01-18,1703.54,vencido,25
AR-0022632,S-016289,CLI-0394,2025-12-22,2026-02-03,3403.42,recebido,0
AR-0022633,S-016290,CLI-0411,2026-01-23,2026-03-07,2685.11,recebido,0
AR-0022634,S-016291,CLI-0428,2026-02-24,2026-04-08,2681.61,recebido,0
AR-0022635,S-016292,CLI-0445,2026-03-25,2026-05-07,1571.74,recebido,0
AR-0022636,S-016292,CLI-0445,2026-03-25,2026-05-22,1571.74,recebido,0
AR-0022637,S-016293,CLI-0462,2026-04-26,2026-06-08,3138.57,recebido,0
AR-0022638,S-016294,CLI-0479,2026-05-27,2026-07-09,2901.16,recebido,0
AR-0022639,S-016295,CLI-0496,2026-06-28,2026-08-10,2934.16,recebido,0
AR-0022640,S-016296,CLI-0513,2026-07-01,2026-08-13,898.09,recebido,0
AR-0022641,S-016296,CLI-0513,2026-07-01,2026-08-28,898.09,recebido,0
AR-0022642,S-016296,CLI-0513,2026-07-01,2026-09-12,898.09,recebido,0
AR-0022643,S-016297,CLI-0530,2024-08-02,2024-09-14,3204.08,recebido,0
AR-0022644,S-016298,CLI-0547,2024-09-03,2024-10-16,3222.78,recebido,0
AR-0022645,S-016299,CLI-0564,2024-10-04,2024-11-16,3241.33,recebido,0
AR-0022646,S-016300,CLI-0011,2024-11-05,2024-12-18,1298.88,recebido,0
AR-0022647,S-016300,CLI-0011,2024-11-05,2025-01-02,1298.88,recebido,0
AR-0022648,S-016300,CLI-0011,2024-11-05,2025-01-17,1298.88,recebido,0
AR-0022649,S-016301,CLI-0012,2024-12-06,2025-01-18,3918.64,recebido,0
AR-0022650,S-016302,CLI-0013,2025-01-07,2025-02-19,3072.21,recebido,0
AR-0022651,S-016303,CLI-0014,2025-02-08,2025-03-23,3089.09,recebido,0
AR-0022652,S-016304,CLI-0015,2025-03-09,2025-04-21,1822.99,recebido,0
AR-0022653,S-016304,CLI-0015,2025-03-09,2025-05-06,1822.99,recebido,0
AR-0022654,S-016305,CLI-0001,2025-04-10,2025-05-23,3713.28,recebido,0
AR-0022655,S-016306,CLI-0002,2025-05-11,2025-06-23,3456.50,recebido,0
AR-0022656,S-016307,CLI-0003,2025-06-12,2025-07-25,3474.63,recebido,0
AR-0022657,S-016308,CLI-0004,2025-07-13,2025-08-25,1071.07,recebido,0
AR-0022658,S-016308,CLI-0004,2025-07-13,2025-09-09,1071.07,recebido,0
AR-0022659,S-016308,CLI-0004,2025-07-13,2025-09-24,1071.07,recebido,0
AR-0022660,S-016309,CLI-0005,2025-08-14,2025-09-26,3510.48,recebido,0
AR-0022661,S-016310,CLI-0006,2025-09-15,2025-10-28,1658.17,recebido,0
AR-0022662,S-016311,CLI-0007,2025-10-16,2025-11-28,1668.31,recebido,0
AR-0022663,S-016312,CLI-0008,2025-11-17,2025-12-30,990.00,recebido,0
AR-0022664,S-016312,CLI-0008,2025-11-17,2026-01-14,990.00,recebido,0
AR-0022665,S-016313,CLI-0009,2025-12-18,2026-01-30,1990.89,recebido,0
AR-0022666,S-016314,CLI-0010,2026-01-19,2026-03-03,1560.29,recebido,0
AR-0022667,S-016315,CLI-0011,2026-02-20,2026-04-04,1588.56,recebido,0
AR-0022668,S-016316,CLI-0012,2026-03-21,2026-05-03,936.78,recebido,0
AR-0022669,S-016316,CLI-0012,2026-03-21,2026-05-18,936.78,recebido,0
AR-0022670,S-016317,CLI-0013,2026-04-22,2026-06-04,1881.79,vencido,30
AR-0022671,S-016318,CLI-0014,2026-05-23,2026-07-05,1749.60,recebido,0
AR-0022672,S-016319,CLI-0015,2026-06-24,2026-08-06,1756.36,recebido,0
AR-0022673,S-016320,CLI-0001,2026-07-25,2026-09-06,410.79,recebido,0
AR-0022674,S-016320,CLI-0001,2026-07-25,2026-09-21,410.79,recebido,0
AR-0022675,S-016320,CLI-0001,2026-07-25,2026-10-06,410.79,recebido,0
AR-0022676,S-016320,CLI-0001,2026-07-25,2026-10-21,410.79,recebido,0
AR-0022677,S-016321,CLI-0002,2024-08-26,2024-10-08,1964.62,recebido,0
AR-0022678,S-016322,CLI-0003,2024-09-27,2024-11-09,1986.61,recebido,0
AR-0022679,S-016323,CLI-0004,2024-10-28,2024-12-10,2008.45,recebido,0
AR-0022680,S-016324,CLI-0005,2024-11-01,2024-12-14,1197.80,recebido,0
AR-0022681,S-016324,CLI-0005,2024-11-01,2024-12-29,1197.80,recebido,0
AR-0022682,S-016325,CLI-0006,2024-12-02,2025-01-14,2452.60,recebido,0
AR-0022683,S-016326,CLI-0007,2025-01-03,2025-02-15,1932.22,recebido,0
AR-0022684,S-016327,CLI-0008,2025-02-04,2025-03-19,1952.14,recebido,0
AR-0022685,S-016328,CLI-0009,2025-03-05,2025-04-17,1157.42,recebido,0
AR-0022686,S-016328,CLI-0009,2025-03-05,2025-05-02,1157.42,recebido,0
AR-0022687,S-016329,CLI-0010,2025-04-06,2025-05-19,2337.91,recebido,0
AR-0022688,S-016330,CLI-0011,2025-05-07,2025-06-19,2214.45,recebido,0
AR-0022689,S-016331,CLI-0012,2025-06-08,2025-07-21,2235.87,recebido,0
AR-0022690,S-016332,CLI-0013,2025-07-09,2025-08-21,692.20,vencido,24
AR-0022691,S-016332,CLI-0013,2025-07-09,2025-09-05,692.20,vencido,24
AR-0022692,S-016332,CLI-0013,2025-07-09,2025-09-20,692.20,vencido,24
AR-0022693,S-016333,CLI-0014,2025-08-10,2025-09-22,2278.30,recebido,0
AR-0022694,S-016334,CLI-0015,2025-09-11,2025-10-24,2282.24,recebido,0
AR-0022695,S-016335,CLI-0556,2025-10-12,2025-11-24,2315.65,recebido,0
AR-0022696,S-016336,CLI-0573,2025-11-13,2025-12-26,1368.15,recebido,0
AR-0022697,S-016336,CLI-0573,2025-11-13,2026-01-10,1368.15,recebido,0
AR-0022698,S-016337,CLI-0590,2025-12-14,2026-01-26,2739.64,recebido,0
AR-0022699,S-016338,CLI-0607,2026-01-15,2026-02-27,2138.20,recebido,0
AR-0022700,S-016339,CLI-0004,2026-02-16,2026-03-31,2140.04,recebido,0
AR-0022701,S-016340,CLI-0021,2026-03-17,2026-04-29,849.01,recebido,0
AR-0022702,S-016340,CLI-0021,2026-03-17,2026-05-14,849.01,recebido,0
AR-0022703,S-016340,CLI-0021,2026-03-17,2026-05-29,849.01,recebido,0
AR-0022704,S-016341,CLI-0038,2026-04-18,2026-05-31,2548.45,recebido,0
AR-0022705,S-016342,CLI-0055,2026-05-19,2026-07-01,2360.59,recebido,0
AR-0022706,S-016343,CLI-0072,2026-06-20,2026-08-02,2361.09,recebido,0
AR-0022707,S-016344,CLI-0089,2026-07-21,2026-09-02,724.10,recebido,0
AR-0022708,S-016344,CLI-0089,2026-07-21,2026-09-17,724.10,recebido,0
AR-0022709,S-016344,CLI-0089,2026-07-21,2026-10-02,724.10,recebido,0
AR-0022710,S-016345,CLI-0106,2024-08-22,2024-10-04,2622.37,recebido,0
AR-0022711,S-016346,CLI-0123,2024-09-23,2024-11-05,2642.75,recebido,0
AR-0022712,S-016347,CLI-0140,2024-10-24,2024-12-06,2662.98,recebido,0
AR-0022713,S-016348,CLI-0157,2024-11-25,2025-01-07,1583.02,recebido,0
AR-0022714,S-016348,CLI-0157,2024-11-25,2025-01-22,1583.02,recebido,0
AR-0022715,S-016349,CLI-0174,2024-12-26,2025-02-07,3189.58,recebido,0
AR-0022716,S-016350,CLI-0191,2025-01-27,2025-03-11,2537.68,recebido,0
AR-0022717,S-016351,CLI-0208,2025-02-28,2025-04-12,2556.10,vencido,25
AR-0022718,S-016352,CLI-0225,2025-03-01,2025-04-13,1511.06,recebido,0
AR-0022719,S-016352,CLI-0225,2025-03-01,2025-04-28,1511.06,recebido,0
AR-0022720,S-016353,CLI-0242,2025-04-02,2025-05-15,3043.45,recebido,0
AR-0022721,S-016354,CLI-0259,2025-05-03,2025-06-15,2837.61,recebido,0
AR-0022722,S-016355,CLI-0276,2025-06-04,2025-07-17,2894.32,recebido,0
AR-0022723,S-016356,CLI-0293,2025-07-05,2025-08-17,893.63,recebido,0
AR-0022724,S-016356,CLI-0293,2025-07-05,2025-09-01,893.63,recebido,0
AR-0022725,S-016356,CLI-0293,2025-07-05,2025-09-16,893.63,recebido,0
AR-0022726,S-016357,CLI-0310,2025-08-06,2025-09-18,2933.53,recebido,0
AR-0022727,S-016358,CLI-0327,2025-09-07,2025-10-20,2931.03,recebido,0
AR-0022728,S-016359,CLI-0344,2025-10-08,2025-11-20,2928.12,recebido,0
AR-0022729,S-016360,CLI-0361,2025-11-09,2025-12-22,1165.49,recebido,0
AR-0022730,S-016360,CLI-0361,2025-11-09,2026-01-06,1165.49,recebido,0
AR-0022731,S-016360,CLI-0361,2025-11-09,2026-01-21,1165.49,recebido,0
AR-0022732,S-016361,CLI-0378,2025-12-10,2026-01-22,3492.25,recebido,0
AR-0022733,S-016362,CLI-0395,2026-01-11,2026-02-23,2719.12,recebido,0
AR-0022734,S-016363,CLI-0412,2026-02-12,2026-03-27,2715.11,recebido,0
AR-0022735,S-016364,CLI-0429,2026-03-13,2026-04-25,1591.10,vencido,32
AR-0022736,S-016364,CLI-0429,2026-03-13,2026-05-10,1591.10,vencido,32
AR-0022737,S-016365,CLI-0446,2026-04-14,2026-05-27,3218.56,recebido,0
AR-0022738,S-016366,CLI-0463,2026-05-15,2026-06-27,2974.75,recebido,0
AR-0022739,S-016367,CLI-0480,2026-06-16,2026-07-29,2968.98,recebido,0
AR-0022740,S-016368,CLI-0497,2026-07-17,2026-08-29,908.61,recebido,0
AR-0022741,S-016368,CLI-0497,2026-07-17,2026-09-13,908.61,recebido,0
AR-0022742,S-016368,CLI-0497,2026-07-17,2026-09-28,908.61,recebido,0
AR-0022743,S-016369,CLI-0514,2024-08-18,2024-09-30,3241.33,recebido,0
AR-0022744,S-016370,CLI-0531,2024-09-19,2024-11-01,3302.25,recebido,0
AR-0022745,S-016371,CLI-0548,2024-10-20,2024-12-02,3320.87,recebido,0
AR-0022746,S-016372,CLI-0565,2024-11-21,2025-01-03,1970.22,recebido,0
AR-0022747,S-016372,CLI-0565,2024-11-21,2025-01-18,1970.22,recebido,0
AR-0022748,S-016373,CLI-0582,2024-12-22,2025-02-03,3962.10,recebido,0
AR-0022749,S-016374,CLI-0599,2025-01-23,2025-03-07,3105.84,recebido,0
AR-0022750,S-016375,CLI-0616,2025-02-24,2025-04-08,3163.16,recebido,0
AR-0022751,S-016376,CLI-0013,2025-03-25,2025-05-07,1866.52,vencido,23
AR-0022752,S-016376,CLI-0013,2025-03-25,2025-05-22,1866.52,vencido,23
AR-0022753,S-016377,CLI-0030,2025-04-26,2025-06-08,3752.60,recebido,0
AR-0022754,S-016378,CLI-0047,2025-05-27,2025-07-09,3492.63,recebido,0
AR-0022755,S-016379,CLI-0064,2025-06-28,2025-08-10,3510.48,recebido,0
AR-0022756,S-016380,CLI-0081,2025-07-01,2025-08-13,384.23,recebido,0
AR-0022757,S-016380,CLI-0081,2025-07-01,2025-08-28,384.23,recebido,0
AR-0022758,S-016380,CLI-0081,2025-07-01,2025-09-12,384.23,recebido,0
AR-0022759,S-016380,CLI-0081,2025-07-01,2025-09-27,384.23,recebido,0
AR-0022760,S-016381,CLI-0098,2025-08-02,2025-09-14,1693.37,recebido,0
AR-0022761,S-016382,CLI-0115,2025-09-03,2025-10-16,1703.34,recebido,0
AR-0022762,S-016383,CLI-0132,2025-10-04,2025-11-16,1712.84,recebido,0
AR-0022763,S-016384,CLI-0149,2025-11-05,2025-12-18,1015.92,recebido,0
AR-0022764,S-016384,CLI-0149,2025-11-05,2026-01-02,1015.92,recebido,0
AR-0022765,S-016385,CLI-0166,2025-12-06,2026-01-18,2068.76,recebido,0
AR-0022766,S-016386,CLI-0183,2026-01-07,2026-02-19,1620.62,recebido,0
AR-0022767,S-016387,CLI-0200,2026-02-08,2026-03-23,1627.90,recebido,0
AR-0022768,S-016388,CLI-0217,2026-03-09,2026-04-21,959.54,recebido,0
AR-0022769,S-016388,CLI-0217,2026-03-09,2026-05-06,959.54,recebido,0
