source_record_id,transaction_date,cash_flow_type,account_type,cash_in_amount,cash_out_amount,operating_cash_flow_amount,description
SRC-FIN-OUT-0006548,2025-03-21,operating,accounts_payable,0.00,2722.70,-2722.70,Pagamento titulo AP-0006548
SRC-FIN-OUT-0006549,2025-04-15,operating,accounts_payable,0.00,1393.92,-1393.92,Pagamento titulo AP-0006549
SRC-FIN-OUT-0006550,2025-05-03,operating,accounts_payable,0.00,1393.92,-1393.92,Pagamento titulo AP-0006550
SRC-FIN-OUT-0006551,2025-05-18,operating,accounts_payable,0.00,2853.65,-2853.65,Pagamento titulo AP-0006551
SRC-FIN-OUT-0006552,2025-06-19,operating,accounts_payable,0.00,2920.13,-2920.13,Pagamento titulo AP-0006552
SRC-FIN-OUT-0006553,2025-07-22,operating,accounts_payable,0.00,2987.28,-2987.28,Pagamento titulo AP-0006553
SRC-FIN-OUT-0006554,2025-08-23,operating,accounts_payable,0.00,1527.55,-1527.55,Pagamento titulo AP-0006554
SRC-FIN-OUT-0006555,2025-09-10,operating,accounts_payable,0.00,1527.55,-1527.55,Pagamento titulo AP-0006555
SRC-FIN-OUT-0006556,2025-09-20,operating,accounts_payable,0.00,3123.60,-3123.60,Pagamento titulo AP-0006556
SRC-FIN-OUT-0006557,2025-10-23,operating,accounts_payable,0.00,3192.77,-3192.77,Pagamento titulo AP-0006557
SRC-FIN-OUT-0006558,2025-11-24,operating,accounts_payable,0.00,3262.61,-3262.61,Pagamento titulo AP-0006558
SRC-FIN-OUT-0006559,2025-12-27,operating,accounts_payable,0.00,1666.56,-1666.56,Pagamento titulo AP-0006559
SRC-FIN-OUT-0006560,2026-01-14,operating,accounts_payable,0.00,1666.56,-1666.56,Pagamento titulo AP-0006560
SRC-FIN-OUT-0006561,2026-01-28,operating,accounts_payable,0.00,3404.30,-3404.30,Pagamento titulo AP-0006561
SRC-FIN-OUT-0006562,2026-02-25,operating,accounts_payable,0.00,3476.16,-3476.16,Pagamento titulo AP-0006562
SRC-FIN-OUT-0006563,2026-03-30,operating,accounts_payable,0.00,3548.69,-3548.69,Pagamento titulo AP-0006563
SRC-FIN-OUT-0006564,2026-04-29,operating,accounts_payable,0.00,1810.94,-1810.94,Pagamento titulo AP-0006564
SRC-FIN-OUT-0006565,2026-05-17,operating,accounts_payable,0.00,1810.94,-1810.94,Pagamento titulo AP-0006565
SRC-FIN-OUT-0006566,2026-06-01,operating,accounts_payable,0.00,3695.76,-3695.76,Pagamento titulo AP-0006566
SRC-FIN-OUT-0006567,2026-07-03,operating,accounts_payable,0.00,3770.30,-3770.30,Pagamento titulo AP-0006567
SRC-FIN-OUT-0006568,2026-07-31,operating,accounts_payable,0.00,3845.52,-3845.52,Pagamento titulo AP-0006568
SRC-FIN-OUT-0006569,2026-09-01,operating,accounts_payable,0.00,1960.70,-1960.70,Pagamento titulo AP-0006569
SRC-FIN-OUT-0006570,2026-09-19,operating,accounts_payable,0.00,1960.70,-1960.70,Pagamento titulo AP-0006570
SRC-FIN-OUT-0006571,2024-10-04,operating,accounts_payable,0.00,3354.00,-3354.00,Pagamento titulo AP-0006571
SRC-FIN-OUT-0006572,2024-11-06,operating,accounts_payable,0.00,3423.17,-3423.17,Pagamento titulo AP-0006572
SRC-FIN-OUT-0006573,2024-12-08,operating,accounts_payable,0.00,3493.01,-3493.01,Pagamento titulo AP-0006573
SRC-FIN-OUT-0006574,2025-01-05,operating,accounts_payable,0.00,1781.76,-1781.76,Pagamento titulo AP-0006574
SRC-FIN-OUT-0006575,2025-01-23,operating,accounts_payable,0.00,1781.76,-1781.76,Pagamento titulo AP-0006575
SRC-FIN-OUT-0006576,2025-02-06,operating,accounts_payable,0.00,3634.70,-3634.70,Pagamento titulo AP-0006576
SRC-FIN-OUT-0006577,2025-03-11,operating,accounts_payable,0.00,3706.56,-3706.56,Pagamento titulo AP-0006577
SRC-FIN-OUT-0006578,2025-04-13,operating,accounts_payable,0.00,3779.09,-3779.09,Pagamento titulo AP-0006578
SRC-FIN-OUT-0006579,2025-04-15,operating,accounts_payable,0.00,1926.14,-1926.14,Pagamento titulo AP-0006579
SRC-FIN-OUT-0006580,2025-05-03,operating,accounts_payable,0.00,1926.14,-1926.14,Pagamento titulo AP-0006580
SRC-FIN-OUT-0006581,2025-05-13,operating,accounts_payable,0.00,3926.16,-3926.16,Pagamento titulo AP-0006581
SRC-FIN-OUT-0006582,2025-06-14,operating,accounts_payable,0.00,4000.70,-4000.70,Pagamento titulo AP-0006582
SRC-FIN-OUT-0006583,2025-07-17,operating,accounts_payable,0.00,4075.92,-4075.92,Pagamento titulo AP-0006583
SRC-FIN-OUT-0006584,2025-08-18,operating,accounts_payable,0.00,2075.90,-2075.90,Pagamento titulo AP-0006584
SRC-FIN-OUT-0006585,2025-09-05,operating,accounts_payable,0.00,2075.90,-2075.90,Pagamento titulo AP-0006585
SRC-FIN-OUT-0006586,2025-09-20,operating,accounts_payable,0.00,4228.37,-4228.37,Pagamento titulo AP-0006586
SRC-FIN-OUT-0006587,2025-10-18,operating,accounts_payable,0.00,4305.60,-4305.60,Pagamento titulo AP-0006587
SRC-FIN-OUT-0006588,2025-11-19,operating,accounts_payable,0.00,4383.50,-4383.50,Pagamento titulo AP-0006588
SRC-FIN-OUT-0006589,2025-12-22,operating,accounts_payable,0.00,2231.04,-2231.04,Pagamento titulo AP-0006589
SRC-FIN-OUT-0006590,2026-01-09,operating,accounts_payable,0.00,2231.04,-2231.04,Pagamento titulo AP-0006590
SRC-FIN-OUT-0006591,2026-01-23,operating,accounts_payable,0.00,4541.33,-4541.33,Pagamento titulo AP-0006591
SRC-FIN-OUT-0006592,2026-02-25,operating,accounts_payable,0.00,4621.25,-4621.25,Pagamento titulo AP-0006592
SRC-FIN-OUT-0006593,2026-03-25,operating,accounts_payable,0.00,4701.84,-4701.84,Pagamento titulo AP-0006593
SRC-FIN-OUT-0006594,2026-04-24,operating,accounts_payable,0.00,2391.55,-2391.55,Pagamento titulo AP-0006594
SRC-FIN-OUT-0006595,2026-05-12,operating,accounts_payable,0.00,2391.55,-2391.55,Pagamento titulo AP-0006595
SRC-FIN-OUT-0006596,2026-05-27,operating,accounts_payable,0.00,4865.04,-4865.04,Pagamento titulo AP-0006596
SRC-FIN-OUT-0006597,2026-06-28,operating,accounts_payable,0.00,4947.65,-4947.65,Pagamento titulo AP-0006597
SRC-FIN-OUT-0006598,2026-07-31,operating,accounts_payable,0.00,5030.93,-5030.93,Pagamento titulo AP-0006598
SRC-FIN-OUT-0006599,2026-08-27,operating,accounts_payable,0.00,2557.44,-2557.44,Pagamento titulo AP-0006599
SRC-FIN-OUT-0006600,2026-09-14,operating,accounts_payable,0.00,2557.44,-2557.44,Pagamento titulo AP-0006600
SRC-FIN-OUT-0006601,2024-09-29,operating,accounts_payable,0.00,4362.00,-4362.00,Pagamento titulo AP-0006601
SRC-FIN-OUT-0006602,2024-11-01,operating,accounts_payable,0.00,4439.23,-4439.23,Pagamento titulo AP-0006602
SRC-FIN-OUT-0006603,2024-12-03,operating,accounts_payable,0.00,4517.14,-4517.14,Pagamento titulo AP-0006603
SRC-FIN-OUT-0006604,2025-01-05,operating,accounts_payable,0.00,2297.86,-2297.86,Pagamento titulo AP-0006604
SRC-FIN-OUT-0006605,2025-01-23,operating,accounts_payable,0.00,2297.86,-2297.86,Pagamento titulo AP-0006605
SRC-FIN-OUT-0006606,2025-02-01,operating,accounts_payable,0.00,4674.96,-4674.96,Pagamento titulo AP-0006606
SRC-FIN-OUT-0006607,2025-03-06,operating,accounts_payable,0.00,4754.88,-4754.88,Pagamento titulo AP-0006607
SRC-FIN-OUT-0006608,2025-04-08,operating,accounts_payable,0.00,4835.47,-4835.47,Pagamento titulo AP-0006608
SRC-FIN-OUT-0006609,2025-05-08,operating,accounts_payable,0.00,2458.37,-2458.37,Pagamento titulo AP-0006609
SRC-FIN-OUT-0006610,2025-05-26,operating,accounts_payable,0.00,2458.37,-2458.37,Pagamento titulo AP-0006610
SRC-FIN-OUT-0006611,2025-06-10,operating,accounts_payable,0.00,4998.67,-4998.67,Pagamento titulo AP-0006611
SRC-FIN-OUT-0006612,2025-07-07,operating,accounts_payable,0.00,5081.28,-5081.28,Pagamento titulo AP-0006612
SRC-FIN-OUT-0006613,2025-08-09,operating,accounts_payable,0.00,5164.56,-5164.56,Pagamento titulo AP-0006613
SRC-FIN-OUT-0006614,2025-08-13,operating,accounts_payable,0.00,2624.26,-2624.26,Pagamento titulo AP-0006614
SRC-FIN-OUT-0006615,2025-08-31,operating,accounts_payable,0.00,2624.26,-2624.26,Pagamento titulo AP-0006615
SRC-FIN-OUT-0006616,2025-09-15,operating,accounts_payable,0.00,5333.14,-5333.14,Pagamento titulo AP-0006616
SRC-FIN-OUT-0006617,2025-10-18,operating,accounts_payable,0.00,5418.43,-5418.43,Pagamento titulo AP-0006617
SRC-FIN-OUT-0006618,2025-11-14,operating,accounts_payable,0.00,5504.40,-5504.40,Pagamento titulo AP-0006618
SRC-FIN-OUT-0006619,2025-12-17,operating,accounts_payable,0.00,2795.52,-2795.52,Pagamento titulo AP-0006619
SRC-FIN-OUT-0006620,2026-01-04,operating,accounts_payable,0.00,2795.52,-2795.52,Pagamento titulo AP-0006620
SRC-FIN-OUT-0006621,2026-01-18,operating,accounts_payable,0.00,5678.35,-5678.35,Pagamento titulo AP-0006621
SRC-FIN-OUT-0006622,2026-02-20,operating,accounts_payable,0.00,5766.34,-5766.34,Pagamento titulo AP-0006622
SRC-FIN-OUT-0006623,2026-03-25,operating,accounts_payable,0.00,5854.99,-5854.99,Pagamento titulo AP-0006623
SRC-FIN-OUT-0006624,2026-04-19,operating,accounts_payable,0.00,2972.16,-2972.16,Pagamento titulo AP-0006624
SRC-FIN-OUT-0006625,2026-05-07,operating,accounts_payable,0.00,2972.16,-2972.16,Pagamento titulo AP-0006625
SRC-FIN-OUT-0006626,2026-05-22,operating,accounts_payable,0.00,6034.32,-6034.32,Pagamento titulo AP-0006626
SRC-FIN-OUT-0006627,2026-06-23,operating,accounts_payable,0.00,6124.99,-6124.99,Pagamento titulo AP-0006627
SRC-FIN-OUT-0006628,2026-07-26,operating,accounts_payable,0.00,6216.34,-6216.34,Pagamento titulo AP-0006628
SRC-FIN-OUT-0006629,2026-08-27,operating,accounts_payable,0.00,3154.18,-3154.18,Pagamento titulo AP-0006629
SRC-FIN-OUT-0006630,2026-09-14,operating,accounts_payable,0.00,3154.18,-3154.18,Pagamento titulo AP-0006630
SRC-FIN-OUT-0006631,2024-09-24,operating,accounts_payable,0.00,5370.00,-5370.00,Pagamento titulo AP-0006631
SRC-FIN-OUT-0006632,2024-10-27,operating,accounts_payable,0.00,5455.30,-5455.30,Pagamento titulo AP-0006632
SRC-FIN-OUT-0006633,2024-11-28,operating,accounts_payable,0.00,5541.26,-5541.26,Pagamento titulo AP-0006633
SRC-FIN-OUT-0006634,2024-12-31,operating,accounts_payable,0.00,2813.95,-2813.95,Pagamento titulo AP-0006634
SRC-FIN-OUT-0006635,2025-01-18,operating,accounts_payable,0.00,2813.95,-2813.95,Pagamento titulo AP-0006635
SRC-FIN-OUT-0006636,2025-02-01,operating,accounts_payable,0.00,5715.22,-5715.22,Pagamento titulo AP-0006636
SRC-FIN-OUT-0006637,2025-03-01,operating,accounts_payable,0.00,1872.00,-1872.00,Pagamento titulo AP-0006637
SRC-FIN-OUT-0006638,2025-04-03,operating,accounts_payable,0.00,1930.42,-1930.42,Pagamento titulo AP-0006638
SRC-FIN-OUT-0006639,2025-05-03,operating,accounts_payable,0.00,994.75,-994.75,Pagamento titulo AP-0006639
SRC-FIN-OUT-0006640,2025-05-21,operating,accounts_payable,0.00,994.75,-994.75,Pagamento titulo AP-0006640
SRC-FIN-OUT-0006641,2025-06-05,operating,accounts_payable,0.00,2049.26,-2049.26,Pagamento titulo AP-0006641
SRC-FIN-OUT-0006642,2025-07-07,operating,accounts_payable,0.00,2109.70,-2109.70,Pagamento titulo AP-0006642
SRC-FIN-OUT-0006643,2025-08-04,operating,accounts_payable,0.00,2170.80,-2170.80,Pagamento titulo AP-0006643
SRC-FIN-OUT-0006644,2025-09-05,operating,accounts_payable,0.00,1116.29,-1116.29,Pagamento titulo AP-0006644
SRC-FIN-OUT-0006645,2025-09-23,operating,accounts_payable,0.00,1116.29,-1116.29,Pagamento titulo AP-0006645
SRC-FIN-OUT-0006646,2025-10-08,operating,accounts_payable,0.00,2295.02,-2295.02,Pagamento titulo AP-0006646
SRC-FIN-OUT-0006647,2025-11-10,operating,accounts_payable,0.00,2358.14,-2358.14,Pagamento titulo AP-0006647
SRC-FIN-OUT-0006648,2025-12-12,operating,accounts_payable,0.00,2421.94,-2421.94,Pagamento titulo AP-0006648
SRC-FIN-OUT-0006649,2025-12-12,operating,accounts_payable,0.00,1243.20,-1243.20,Pagamento titulo AP-0006649
SRC-FIN-OUT-0006650,2025-12-30,operating,accounts_payable,0.00,1243.20,-1243.20,Pagamento titulo AP-0006650
SRC-FIN-OUT-0006651,2026-01-13,operating,accounts_payable,0.00,2551.54,-2551.54,Pagamento titulo AP-0006651
SRC-FIN-OUT-0006652,2026-02-15,operating,accounts_payable,0.00,2617.34,-2617.34,Pagamento titulo AP-0006652
SRC-FIN-OUT-0006653,2026-03-20,operating,accounts_payable,0.00,2683.82,-2683.82,Pagamento titulo AP-0006653
SRC-FIN-OUT-0006654,2026-04-19,operating,accounts_payable,0.00,1375.49,-1375.49,Pagamento titulo AP-0006654
SRC-FIN-OUT-0006655,2026-05-07,operating,accounts_payable,0.00,1375.49,-1375.49,Pagamento titulo AP-0006655
SRC-FIN-OUT-0006656,2026-05-17,operating,accounts_payable,0.00,2818.80,-2818.80,Pagamento titulo AP-0006656
SRC-FIN-OUT-0006657,2026-06-18,operating,accounts_payable,0.00,2887.30,-2887.30,Pagamento titulo AP-0006657
SRC-FIN-OUT-0006658,2026-07-21,operating,accounts_payable,0.00,2956.46,-2956.46,Pagamento titulo AP-0006658
SRC-FIN-OUT-0006659,2026-08-22,operating,accounts_payable,0.00,1513.15,-1513.15,Pagamento titulo AP-0006659
SRC-FIN-OUT-0006660,2026-09-09,operating,accounts_payable,0.00,1513.15,-1513.15,Pagamento titulo AP-0006660
SRC-FIN-OUT-0006661,2024-09-24,operating,accounts_payable,0.00,2598.00,-2598.00,Pagamento titulo AP-0006661
SRC-FIN-OUT-0006662,2024-10-22,operating,accounts_payable,0.00,2661.12,-2661.12,Pagamento titulo AP-0006662
SRC-FIN-OUT-0006663,2024-11-23,operating,accounts_payable,0.00,2724.91,-2724.91,Pagamento titulo AP-0006663
SRC-FIN-OUT-0006664,2024-12-26,operating,accounts_payable,0.00,1394.69,-1394.69,Pagamento titulo AP-0006664
SRC-FIN-OUT-0006665,2025-01-13,operating,accounts_payable,0.00,1394.69,-1394.69,Pagamento titulo AP-0006665
SRC-FIN-OUT-0006666,2025-01-27,operating,accounts_payable,0.00,2854.51,-2854.51,Pagamento titulo AP-0006666
SRC-FIN-OUT-0006667,2025-03-01,operating,accounts_payable,0.00,2920.32,-2920.32,Pagamento titulo AP-0006667
SRC-FIN-OUT-0006668,2025-03-29,operating,accounts_payable,0.00,2986.80,-2986.80,Pagamento titulo AP-0006668
SRC-FIN-OUT-0006669,2025-04-28,operating,accounts_payable,0.00,1526.98,-1526.98,Pagamento titulo AP-0006669
SRC-FIN-OUT-0006670,2025-05-16,operating,accounts_payable,0.00,1526.98,-1526.98,Pagamento titulo AP-0006670
SRC-FIN-OUT-0006671,2025-05-31,operating,accounts_payable,0.00,3121.78,-3121.78,Pagamento titulo AP-0006671
SRC-FIN-OUT-0006672,2025-07-02,operating,accounts_payable,0.00,3190.27,-3190.27,Pagamento titulo AP-0006672
SRC-FIN-OUT-0006673,2025-08-04,operating,accounts_payable,0.00,3259.44,-3259.44,Pagamento titulo AP-0006673
SRC-FIN-OUT-0006674,2025-08-31,operating,accounts_payable,0.00,1664.64,-1664.64,Pagamento titulo AP-0006674
SRC-FIN-OUT-0006675,2025-09-18,operating,accounts_payable,0.00,1664.64,-1664.64,Pagamento titulo AP-0006675
SRC-FIN-OUT-0006676,2025-10-03,operating,accounts_payable,0.00,3399.79,-3399.79,Pagamento titulo AP-0006676
SRC-FIN-OUT-0006677,2025-11-05,operating,accounts_payable,0.00,3470.98,-3470.98,Pagamento titulo AP-0006677
SRC-FIN-OUT-0006678,2025-12-07,operating,accounts_payable,0.00,3542.83,-3542.83,Pagamento titulo AP-0006678
SRC-FIN-OUT-0006679,2026-01-09,operating,accounts_payable,0.00,1807.68,-1807.68,Pagamento titulo AP-0006679
SRC-FIN-OUT-0006680,2026-01-27,operating,accounts_payable,0.00,1807.68,-1807.68,Pagamento titulo AP-0006680
SRC-FIN-OUT-0006681,2026-02-05,operating,accounts_payable,0.00,3688.56,-3688.56,Pagamento titulo AP-0006681
SRC-FIN-OUT-0006682,2026-03-10,operating,accounts_payable,0.00,3762.43,-3762.43,Pagamento titulo AP-0006682
SRC-FIN-OUT-0006683,2026-04-12,operating,accounts_payable,0.00,3836.98,-3836.98,Pagamento titulo AP-0006683
SRC-FIN-OUT-0006684,2026-04-14,operating,accounts_payable,0.00,1956.10,-1956.10,Pagamento titulo AP-0006684
SRC-FIN-OUT-0006685,2026-05-02,operating,accounts_payable,0.00,1956.10,-1956.10,Pagamento titulo AP-0006685
SRC-FIN-OUT-0006686,2026-05-17,operating,accounts_payable,0.00,3988.08,-3988.08,Pagamento titulo AP-0006686
SRC-FIN-OUT-0006687,2026-06-13,operating,accounts_payable,0.00,4064.64,-4064.64,Pagamento titulo AP-0006687
SRC-FIN-OUT-0006688,2026-07-16,operating,accounts_payable,0.00,4141.87,-4141.87,Pagamento titulo AP-0006688
SRC-FIN-OUT-0006689,2026-08-17,operating,accounts_payable,0.00,2109.89,-2109.89,Pagamento titulo AP-0006689
SRC-FIN-OUT-0006690,2026-09-04,operating,accounts_payable,0.00,2109.89,-2109.89,Pagamento titulo AP-0006690
SRC-FIN-OUT-0006691,2024-09-19,operating,accounts_payable,0.00,3606.00,-3606.00,Pagamento titulo AP-0006691
SRC-FIN-OUT-0006692,2024-10-22,operating,accounts_payable,0.00,3677.18,-3677.18,Pagamento titulo AP-0006692
SRC-FIN-OUT-0006693,2024-11-18,operating,accounts_payable,0.00,3749.04,-3749.04,Pagamento titulo AP-0006693
SRC-FIN-OUT-0006694,2024-12-21,operating,accounts_payable,0.00,1910.78,-1910.78,Pagamento titulo AP-0006694
SRC-FIN-OUT-0006695,2025-01-08,operating,accounts_payable,0.00,1910.78,-1910.78,Pagamento titulo AP-0006695
SRC-FIN-OUT-0006696,2025-01-22,operating,accounts_payable,0.00,3894.77,-3894.77,Pagamento titulo AP-0006696
SRC-FIN-OUT-0006697,2025-02-24,operating,accounts_payable,0.00,3968.64,-3968.64,Pagamento titulo AP-0006697
SRC-FIN-OUT-0006698,2025-03-29,operating,accounts_payable,0.00,4043.18,-4043.18,Pagamento titulo AP-0006698
SRC-FIN-OUT-0006699,2025-04-23,operating,accounts_payable,0.00,2059.20,-2059.20,Pagamento titulo AP-0006699
SRC-FIN-OUT-0006700,2025-05-11,operating,accounts_payable,0.00,2059.20,-2059.20,Pagamento titulo AP-0006700
SRC-FIN-OUT-0006701,2025-05-26,operating,accounts_payable,0.00,4194.29,-4194.29,Pagamento titulo AP-0006701
SRC-FIN-OUT-0006702,2025-06-27,operating,accounts_payable,0.00,4270.85,-4270.85,Pagamento titulo AP-0006702
SRC-FIN-OUT-0006703,2025-07-30,operating,accounts_payable,0.00,4348.08,-4348.08,Pagamento titulo AP-0006703
SRC-FIN-OUT-0006704,2025-08-31,operating,accounts_payable,0.00,2212.99,-2212.99,Pagamento titulo AP-0006704
SRC-FIN-OUT-0006705,2025-09-18,operating,accounts_payable,0.00,2212.99,-2212.99,Pagamento titulo AP-0006705
SRC-FIN-OUT-0006706,2025-09-28,operating,accounts_payable,0.00,4504.56,-4504.56,Pagamento titulo AP-0006706
SRC-FIN-OUT-0006707,2025-10-31,operating,accounts_payable,0.00,4583.81,-4583.81,Pagamento titulo AP-0006707
SRC-FIN-OUT-0006708,2025-12-02,operating,accounts_payable,0.00,4663.73,-4663.73,Pagamento titulo AP-0006708
SRC-FIN-OUT-0006709,2026-01-04,operating,accounts_payable,0.00,2372.16,-2372.16,Pagamento titulo AP-0006709
SRC-FIN-OUT-0006710,2026-01-22,operating,accounts_payable,0.00,2372.16,-2372.16,Pagamento titulo AP-0006710
SRC-FIN-OUT-0006711,2026-02-05,operating,accounts_payable,0.00,4825.58,-4825.58,Pagamento titulo AP-0006711
SRC-FIN-OUT-0006712,2026-03-05,operating,accounts_payable,0.00,4907.52,-4907.52,Pagamento titulo AP-0006712
SRC-FIN-OUT-0006713,2026-04-07,operating,accounts_payable,0.00,4990.13,-4990.13,Pagamento titulo AP-0006713
SRC-FIN-OUT-0006714,2026-05-07,operating,accounts_payable,0.00,2536.70,-2536.70,Pagamento titulo AP-0006714
SRC-FIN-OUT-0006715,2026-05-25,operating,accounts_payable,0.00,2536.70,-2536.70,Pagamento titulo AP-0006715
SRC-FIN-OUT-0006716,2026-06-09,operating,accounts_payable,0.00,5157.36,-5157.36,Pagamento titulo AP-0006716
SRC-FIN-OUT-0006717,2026-07-11,operating,accounts_payable,0.00,5241.98,-5241.98,Pagamento titulo AP-0006717
SRC-FIN-OUT-0006718,2026-08-08,operating,accounts_payable,0.00,5327.28,-5327.28,Pagamento titulo AP-0006718
SRC-FIN-OUT-0006719,2026-08-12,operating,accounts_payable,0.00,2706.62,-2706.62,Pagamento titulo AP-0006719
SRC-FIN-OUT-0006720,2026-08-30,operating,accounts_payable,0.00,2706.62,-2706.62,Pagamento titulo AP-0006720
SRC-FIN-OUT-0006721,2024-09-14,operating,accounts_payable,0.00,4614.00,-4614.00,Pagamento titulo AP-0006721
SRC-FIN-OUT-0006722,2024-10-17,operating,accounts_payable,0.00,4693.25,-4693.25,Pagamento titulo AP-0006722
SRC-FIN-OUT-0006723,2024-11-18,operating,accounts_payable,0.00,4773.17,-4773.17,Pagamento titulo AP-0006723
SRC-FIN-OUT-0006724,2024-12-16,operating,accounts_payable,0.00,2426.88,-2426.88,Pagamento titulo AP-0006724
SRC-FIN-OUT-0006725,2025-01-03,operating,accounts_payable,0.00,2426.88,-2426.88,Pagamento titulo AP-0006725
SRC-FIN-OUT-0006726,2025-01-17,operating,accounts_payable,0.00,4935.02,-4935.02,Pagamento titulo AP-0006726
SRC-FIN-OUT-0006727,2025-02-19,operating,accounts_payable,0.00,5016.96,-5016.96,Pagamento titulo AP-0006727
SRC-FIN-OUT-0006728,2025-03-24,operating,accounts_payable,0.00,5099.57,-5099.57,Pagamento titulo AP-0006728
SRC-FIN-OUT-0006729,2025-04-23,operating,accounts_payable,0.00,2591.42,-2591.42,Pagamento titulo AP-0006729
SRC-FIN-OUT-0006730,2025-05-11,operating,accounts_payable,0.00,2591.42,-2591.42,Pagamento titulo AP-0006730
SRC-FIN-OUT-0006731,2025-05-21,operating,accounts_payable,0.00,5266.80,-5266.80,Pagamento titulo AP-0006731
SRC-FIN-OUT-0006732,2025-06-22,operating,accounts_payable,0.00,5351.42,-5351.42,Pagamento titulo AP-0006732
SRC-FIN-OUT-0006733,2025-07-25,operating,accounts_payable,0.00,5436.72,-5436.72,Pagamento titulo AP-0006733
SRC-FIN-OUT-0006734,2025-08-26,operating,accounts_payable,0.00,2761.34,-2761.34,Pagamento titulo AP-0006734
SRC-FIN-OUT-0006735,2025-09-13,operating,accounts_payable,0.00,2761.34,-2761.34,Pagamento titulo AP-0006735
SRC-FIN-OUT-0006736,2025-09-28,operating,accounts_payable,0.00,5609.33,-5609.33,Pagamento titulo AP-0006736
SRC-FIN-OUT-0006737,2025-10-26,operating,accounts_payable,0.00,5696.64,-5696.64,Pagamento titulo AP-0006737
SRC-FIN-OUT-0006738,2025-11-27,operating,accounts_payable,0.00,5784.62,-5784.62,Pagamento titulo AP-0006738
SRC-FIN-OUT-0006739,2025-12-30,operating,accounts_payable,0.00,2936.64,-2936.64,Pagamento titulo AP-0006739
SRC-FIN-OUT-0006740,2026-01-17,operating,accounts_payable,0.00,2936.64,-2936.64,Pagamento titulo AP-0006740
SRC-FIN-OUT-0006741,2026-01-31,operating,accounts_payable,0.00,5962.61,-5962.61,Pagamento titulo AP-0006741
SRC-FIN-OUT-0006742,2026-03-05,operating,accounts_payable,0.00,6052.61,-6052.61,Pagamento titulo AP-0006742
SRC-FIN-OUT-0006743,2026-04-02,operating,accounts_payable,0.00,6143.28,-6143.28,Pagamento titulo AP-0006743
SRC-FIN-OUT-0006744,2026-05-02,operating,accounts_payable,0.00,3117.31,-3117.31,Pagamento titulo AP-0006744
SRC-FIN-OUT-0006745,2026-05-20,operating,accounts_payable,0.00,3117.31,-3117.31,Pagamento titulo AP-0006745
SRC-FIN-OUT-0006746,2026-06-04,operating,accounts_payable,0.00,6326.64,-6326.64,Pagamento titulo AP-0006746
SRC-FIN-OUT-0006747,2026-07-06,operating,accounts_payable,0.00,6419.33,-6419.33,Pagamento titulo AP-0006747
SRC-FIN-OUT-0006748,2026-08-08,operating,accounts_payable,0.00,6512.69,-6512.69,Pagamento titulo AP-0006748
SRC-FIN-OUT-0006749,2026-09-04,operating,accounts_payable,0.00,1065.60,-1065.60,Pagamento titulo AP-0006749
SRC-FIN-OUT-0006750,2026-09-22,operating,accounts_payable,0.00,1065.60,-1065.60,Pagamento titulo AP-0006750
SRC-FIN-OUT-0006751,2024-10-07,operating,accounts_payable,0.00,1842.00,-1842.00,Pagamento titulo AP-0006751
SRC-FIN-OUT-0006752,2024-11-09,operating,accounts_payable,0.00,1899.07,-1899.07,Pagamento titulo AP-0006752
SRC-FIN-OUT-0006753,2024-12-11,operating,accounts_payable,0.00,1956.82,-1956.82,Pagamento titulo AP-0006753
SRC-FIN-OUT-0006754,2024-12-16,operating,accounts_payable,0.00,1007.62,-1007.62,Pagamento titulo AP-0006754
SRC-FIN-OUT-0006755,2025-01-03,operating,accounts_payable,0.00,1007.62,-1007.62,Pagamento titulo AP-0006755
SRC-FIN-OUT-0006756,2025-01-12,operating,accounts_payable,0.00,2074.32,-2074.32,Pagamento titulo AP-0006756
SRC-FIN-OUT-0006757,2025-02-14,operating,accounts_payable,0.00,2134.08,-2134.08,Pagamento titulo AP-0006757
SRC-FIN-OUT-0006758,2025-03-19,operating,accounts_payable,0.00,2194.51,-2194.51,Pagamento titulo AP-0006758
SRC-FIN-OUT-0006759,2025-04-18,operating,accounts_payable,0.00,1127.81,-1127.81,Pagamento titulo AP-0006759
SRC-FIN-OUT-0006760,2025-05-06,operating,accounts_payable,0.00,1127.81,-1127.81,Pagamento titulo AP-0006760
SRC-FIN-OUT-0006761,2025-05-21,operating,accounts_payable,0.00,2317.39,-2317.39,Pagamento titulo AP-0006761
SRC-FIN-OUT-0006762,2025-06-17,operating,accounts_payable,0.00,2379.84,-2379.84,Pagamento titulo AP-0006762
SRC-FIN-OUT-0006763,2025-07-20,operating,accounts_payable,0.00,2442.96,-2442.96,Pagamento titulo AP-0006763
SRC-FIN-OUT-0006764,2025-08-21,operating,accounts_payable,0.00,1253.38,-1253.38,Pagamento titulo AP-0006764
SRC-FIN-OUT-0006765,2025-09-08,operating,accounts_payable,0.00,1253.38,-1253.38,Pagamento titulo AP-0006765
SRC-FIN-OUT-0006766,2025-09-23,operating,accounts_payable,0.00,2571.22,-2571.22,Pagamento titulo AP-0006766
SRC-FIN-OUT-0006767,2025-10-26,operating,accounts_payable,0.00,2636.35,-2636.35,Pagamento titulo AP-0006767
SRC-FIN-OUT-0006768,2025-11-22,operating,accounts_payable,0.00,2702.16,-2702.16,Pagamento titulo AP-0006768
