source_record_id,transaction_date,invoice_id,invoice_line_id,product_external_id,customer_external_id,gross_revenue,tax_amount,discount_amount,return_amount,net_revenue,quantity_sold,cogs_amount
SRC-SALE-015677,2024-12-26,NF-015677,1,PRD-01302,CLI-0530,5304.10,954.74,206.86,42.43,4100.07,9,3271.57
SRC-SALE-015678,2025-01-27,NF-015678,1,PRD-01315,CLI-0547,4167.60,750.17,170.87,33.34,3213.22,1,2588.08
SRC-SALE-015679,2025-02-28,NF-015679,1,PRD-01328,CLI-0564,4199.80,755.96,180.59,33.60,3229.65,2,2625.71
SRC-SALE-015680,2025-03-01,NF-015680,1,PRD-01341,CLI-0581,2322.00,417.96,81.27,18.58,1804.19,3,1461.47
SRC-SALE-015681,2025-04-02,NF-015681,1,PRD-00004,CLI-0598,2359.80,424.76,87.31,18.88,1828.85,4,1495.17
SRC-SALE-015682,2025-05-03,NF-015682,1,PRD-00017,CLI-0615,2220.00,399.60,86.58,17.76,1716.06,5,1415.92
SRC-SALE-015683,2025-06-04,NF-015683,1,PRD-00030,CLI-0012,2255.00,405.90,92.46,18.04,1738.60,6,1447.71
SRC-SALE-015684,2025-07-05,NF-015684,1,PRD-00043,CLI-0029,2106.80,379.22,90.59,16.85,1620.14,7,1361.41
SRC-SALE-015685,2025-08-06,NF-015685,1,PRD-00056,CLI-0046,2325.00,418.50,81.38,18.60,1806.52,8,1512.18
SRC-SALE-015686,2025-09-07,NF-015686,1,PRD-00069,CLI-0063,2345.84,422.25,86.80,21.35,1815.44,9,1535.59
SRC-SALE-015687,2025-10-08,NF-015687,1,PRD-00082,CLI-0080,2366.26,425.93,92.28,24.14,1823.91,1,1558.89
SRC-SALE-015688,2025-11-09,NF-015688,1,PRD-00095,CLI-0097,2815.79,506.84,115.45,31.82,2161.68,2,1866.87
SRC-SALE-015689,2025-12-10,NF-015689,1,PRD-00108,CLI-0114,2838.89,511.00,122.07,35.20,2170.62,3,1894.11
SRC-SALE-015690,2026-01-11,NF-015690,1,PRD-00121,CLI-0131,2231.00,401.58,78.09,30.12,1721.21,4,1497.89
SRC-SALE-015691,2026-02-12,NF-015691,1,PRD-00134,CLI-0148,2248.24,404.68,83.18,32.82,1727.56,5,1518.91
SRC-SALE-015692,2026-03-13,NF-015692,1,PRD-00147,CLI-0165,2659.02,478.62,103.70,41.75,2034.95,6,1807.60
SRC-SALE-015693,2026-04-14,NF-015693,1,PRD-00160,CLI-0182,2678.36,482.10,109.81,45.00,2041.45,7,1832.00
SRC-SALE-015694,2026-05-15,NF-015694,1,PRD-00173,CLI-0199,2497.44,449.54,107.39,44.70,1895.81,8,1718.74
SRC-SALE-015695,2026-06-16,NF-015695,1,PRD-00186,CLI-0216,2514.50,452.61,88.01,47.78,1926.10,9,1741.04
SRC-SALE-015696,2026-07-17,NF-015696,1,PRD-00199,CLI-0233,2328.65,419.16,86.16,46.81,1776.52,1,1622.14
SRC-SALE-015697,2024-08-18,NF-015697,1,PRD-00212,CLI-0250,2745.00,494.10,107.06,21.96,2121.88,2,1647.00
SRC-SALE-015698,2024-09-19,NF-015698,1,PRD-00225,CLI-0267,2780.00,500.40,113.98,22.24,2143.38,3,1679.68
SRC-SALE-015699,2024-10-20,NF-015699,1,PRD-00238,CLI-0284,2815.00,506.70,121.05,22.52,2164.73,4,1712.65
SRC-SALE-015700,2024-11-21,NF-015700,1,PRD-00251,CLI-0011,3363.00,605.34,117.71,26.90,2613.05,5,2060.17
SRC-SALE-015701,2024-12-22,NF-015701,1,PRD-00264,CLI-0012,3404.30,612.77,125.96,27.23,2638.34,6,2099.77
SRC-SALE-015702,2025-01-23,NF-015702,1,PRD-00277,CLI-0013,2686.40,483.55,104.77,21.49,2076.59,7,1668.25
SRC-SALE-015703,2025-02-24,NF-015703,1,PRD-00290,CLI-0014,2718.60,489.35,111.46,21.75,2096.04,8,1699.67
SRC-SALE-015704,2025-03-25,NF-015704,1,PRD-00303,CLI-0015,3229.20,581.26,138.86,25.83,2483.25,9,2032.46
SRC-SALE-015705,2025-04-26,NF-015705,1,PRD-00316,CLI-0001,3267.00,588.06,114.35,26.14,2538.45,1,2069.97
SRC-SALE-015706,2025-05-27,NF-015706,1,PRD-00329,CLI-0002,3060.00,550.80,113.22,24.48,2371.50,2,1951.67
SRC-SALE-015707,2025-06-28,NF-015707,1,PRD-00342,CLI-0003,3095.00,557.10,120.71,24.76,2392.43,3,1986.99
SRC-SALE-015708,2025-07-01,NF-015708,1,PRD-00355,CLI-0004,2879.60,518.33,118.06,23.04,2220.17,4,1860.80
SRC-SALE-015709,2025-08-02,NF-015709,1,PRD-00368,CLI-0005,3165.00,569.70,136.10,25.32,2433.88,5,2058.52
SRC-SALE-015710,2025-09-03,NF-015710,1,PRD-00381,CLI-0006,3180.80,572.54,111.33,28.95,2467.98,6,2082.15
SRC-SALE-015711,2025-10-04,NF-015711,1,PRD-00394,CLI-0007,3196.18,575.31,118.26,32.60,2470.01,7,2105.64
SRC-SALE-015712,2025-11-05,NF-015712,1,PRD-00407,CLI-0008,3789.15,682.05,147.78,42.82,2916.50,8,2512.21
SRC-SALE-015713,2025-12-06,NF-015713,1,PRD-00420,CLI-0009,3806.30,685.13,156.06,47.20,2917.91,9,2539.56
SRC-SALE-015714,2026-01-07,NF-015714,1,PRD-00433,CLI-0010,2980.62,536.51,128.17,40.24,2275.70,1,2001.19
SRC-SALE-015715,2026-02-08,NF-015715,1,PRD-00446,CLI-0011,2993.22,538.78,104.76,43.70,2305.98,2,2022.22
SRC-SALE-015716,2026-03-09,NF-015716,1,PRD-00459,CLI-0012,3528.12,635.06,130.54,55.39,2707.13,3,2398.42
SRC-SALE-015717,2026-04-10,NF-015717,1,PRD-00472,CLI-0013,3542.01,637.56,138.14,59.51,2706.80,4,2422.73
SRC-SALE-015718,2026-05-11,NF-015718,1,PRD-00485,CLI-0014,3292.08,592.57,134.98,58.93,2505.60,5,2265.61
SRC-SALE-015719,2026-06-12,NF-015719,1,PRD-00498,CLI-0015,3304.10,594.74,142.08,62.78,2504.50,6,2287.76
SRC-SALE-015720,2026-07-13,NF-015720,1,PRD-00511,CLI-0001,3050.44,549.08,106.77,61.31,2333.28,7,2124.94
SRC-SALE-015721,2024-08-14,NF-015721,1,PRD-00524,CLI-0002,3585.00,645.30,132.65,28.68,2778.37,8,2151.00
SRC-SALE-015722,2024-09-15,NF-015722,1,PRD-00537,CLI-0003,3620.00,651.60,141.18,28.96,2798.26,9,2187.20
SRC-SALE-015723,2024-10-16,NF-015723,1,PRD-00550,CLI-0004,3655.00,657.90,149.86,29.24,2818.00,1,2223.70
SRC-SALE-015724,2024-11-17,NF-015724,1,PRD-00563,CLI-0005,4354.20,783.76,187.23,34.83,3348.38,2,2667.38
SRC-SALE-015725,2024-12-18,NF-015725,1,PRD-00576,CLI-0006,4395.50,791.19,153.84,35.16,3415.31,3,2711.14
SRC-SALE-015726,2025-01-19,NF-015726,1,PRD-00589,CLI-0007,3459.20,622.66,127.99,27.67,2680.88,4,2148.16
SRC-SALE-015727,2025-02-20,NF-015727,1,PRD-00602,CLI-0008,3491.40,628.45,136.16,27.93,2698.86,5,2182.82
SRC-SALE-015728,2025-03-21,NF-015728,1,PRD-00615,CLI-0009,4136.40,744.55,169.59,33.09,3189.17,6,2603.45
SRC-SALE-015729,2025-04-22,NF-015729,1,PRD-00628,CLI-0010,4174.20,751.36,179.49,33.39,3209.96,7,2644.77
SRC-SALE-015730,2025-05-23,NF-015730,1,PRD-00641,CLI-0011,3900.00,702.00,136.50,31.20,3030.30,8,2487.42
SRC-SALE-015731,2025-06-24,NF-015731,1,PRD-00654,CLI-0012,3935.00,708.30,145.60,31.48,3049.62,9,2526.27
SRC-SALE-015732,2025-07-25,NF-015732,1,PRD-00667,CLI-0013,3652.40,657.43,142.44,29.22,2823.31,1,2360.18
SRC-SALE-015733,2025-08-26,NF-015733,1,PRD-00680,CLI-0014,4005.00,720.90,164.21,32.04,3087.85,2,2604.85
SRC-SALE-015734,2025-09-27,NF-015734,1,PRD-00693,CLI-0015,4015.76,722.84,172.68,36.54,3083.70,3,2628.72
SRC-SALE-015735,2025-10-28,NF-015735,1,PRD-00706,CLI-0276,4026.10,724.70,140.91,41.07,3119.42,4,2652.39
SRC-SALE-015736,2025-11-01,NF-015736,1,PRD-00719,CLI-0293,4762.50,857.25,176.21,53.82,3675.22,5,3157.54
SRC-SALE-015737,2025-12-02,NF-015737,1,PRD-00732,CLI-0310,4773.71,859.27,186.17,59.19,3669.08,6,3185.02
SRC-SALE-015738,2026-01-03,NF-015738,1,PRD-00745,CLI-0327,3730.23,671.44,152.94,50.36,2855.49,7,2504.48
SRC-SALE-015739,2026-02-04,NF-015739,1,PRD-00758,CLI-0344,3738.20,672.88,160.74,54.58,2850.00,8,2525.53
SRC-SALE-015740,2026-03-05,NF-015740,1,PRD-00771,CLI-0361,4397.22,791.50,153.90,69.04,3382.78,9,2989.23
SRC-SALE-015741,2026-04-06,NF-015741,1,PRD-00784,CLI-0378,4405.67,793.02,163.01,74.02,3375.62,1,3013.48
SRC-SALE-015742,2026-05-07,NF-015742,1,PRD-00797,CLI-0395,4086.72,735.61,159.38,73.15,3118.58,2,2812.48
SRC-SALE-015743,2026-06-08,NF-015743,1,PRD-00810,CLI-0412,4093.70,736.87,167.84,77.78,3111.21,3,2834.48
SRC-SALE-015744,2026-07-09,NF-015744,1,PRD-00823,CLI-0429,3772.24,679.00,162.21,75.82,2855.21,4,2627.74
SRC-SALE-015745,2024-08-10,NF-015745,1,PRD-00836,CLI-0446,4425.00,796.50,154.88,35.40,3438.22,5,2655.00
SRC-SALE-015746,2024-09-11,NF-015746,1,PRD-00849,CLI-0463,4460.00,802.80,165.02,35.68,3456.50,6,2694.73
SRC-SALE-015747,2024-10-12,NF-015747,1,PRD-00862,CLI-0480,4495.00,809.10,175.31,35.96,3474.63,7,2734.76
SRC-SALE-015748,2024-11-13,NF-015748,1,PRD-00875,CLI-0497,5345.40,962.17,219.16,42.76,4121.31,8,3274.59
SRC-SALE-015749,2024-12-14,NF-015749,1,PRD-00888,CLI-0514,5386.70,969.61,231.63,43.09,4142.37,9,3322.52
SRC-SALE-015750,2025-01-15,NF-015750,1,PRD-00901,CLI-0531,1978.00,356.04,69.23,15.82,1536.91,1,1228.34
SRC-SALE-015751,2025-02-16,NF-015751,1,PRD-00914,CLI-0548,2010.20,361.84,74.38,16.08,1557.90,2,1256.78
SRC-SALE-015752,2025-03-17,NF-015752,1,PRD-00927,CLI-0565,2397.60,431.57,93.51,19.18,1853.34,3,1509.05
SRC-SALE-015753,2025-04-18,NF-015753,1,PRD-00940,CLI-0582,2435.40,438.37,99.85,19.48,1877.70,4,1543.07
SRC-SALE-015754,2025-05-19,NF-015754,1,PRD-00953,CLI-0599,2290.00,412.20,98.47,18.32,1761.01,5,1460.56
SRC-SALE-015755,2025-06-20,NF-015755,1,PRD-00966,CLI-0616,2325.00,418.50,81.38,18.60,1806.52,6,1492.65
SRC-SALE-015756,2025-07-21,NF-015756,1,PRD-00979,CLI-0013,2171.20,390.82,80.33,17.37,1682.68,7,1403.03
SRC-SALE-015757,2025-08-22,NF-015757,1,PRD-00992,CLI-0030,2395.00,431.10,93.41,19.16,1851.33,8,1557.71
SRC-SALE-015758,2025-09-23,NF-015758,1,PRD-01005,CLI-0047,2415.42,434.78,99.03,21.98,1859.63,9,1581.13
SRC-SALE-015759,2025-10-24,NF-015759,1,PRD-01018,CLI-0064,2435.42,438.38,104.72,24.84,1867.48,1,1604.45
SRC-SALE-015760,2025-11-25,NF-015760,1,PRD-01031,CLI-0081,2896.90,521.44,101.39,32.73,2241.34,2,1920.64
SRC-SALE-015761,2025-12-26,NF-015761,1,PRD-01044,CLI-0098,2919.51,525.51,108.02,36.20,2249.78,3,1947.90
SRC-SALE-015762,2026-01-27,NF-015762,1,PRD-01057,CLI-0115,2293.47,412.82,89.45,30.96,1760.24,4,1539.84
SRC-SALE-015763,2026-02-28,NF-015763,1,PRD-01070,CLI-0132,2310.32,415.86,94.72,33.73,1766.01,5,1560.85
SRC-SALE-015764,2026-03-01,NF-015764,1,PRD-01083,CLI-0149,2731.45,491.66,117.45,42.88,2079.46,6,1856.84
SRC-SALE-015765,2026-04-02,NF-015765,1,PRD-01096,CLI-0166,2750.33,495.06,96.26,46.21,2112.80,7,1881.23
SRC-SALE-015766,2026-05-03,NF-015766,1,PRD-01109,CLI-0183,2563.66,461.46,94.86,45.89,1961.45,8,1764.31
SRC-SALE-015767,2026-06-04,NF-015767,1,PRD-01122,CLI-0200,2580.30,464.45,100.63,49.03,1966.19,9,1786.60
SRC-SALE-015768,2026-07-05,NF-015768,1,PRD-01135,CLI-0217,2388.80,429.98,97.94,48.01,1812.87,1,1664.04
SRC-SALE-015769,2024-08-06,NF-015769,1,PRD-01148,CLI-0234,2815.00,506.70,121.05,22.52,2164.73,2,1689.00
SRC-SALE-015770,2024-09-07,NF-015770,1,PRD-01161,CLI-0251,2850.00,513.00,99.75,22.80,2214.45,3,1721.97
SRC-SALE-015771,2024-10-08,NF-015771,1,PRD-01174,CLI-0268,2885.00,519.30,106.75,23.08,2235.87,4,1755.23
SRC-SALE-015772,2024-11-09,NF-015772,1,PRD-01187,CLI-0285,3445.60,620.21,134.38,27.56,2663.45,5,2110.77
SRC-SALE-015773,2024-12-10,NF-015773,1,PRD-01200,CLI-0302,3486.90,627.64,142.96,27.90,2688.40,6,2150.72
SRC-SALE-015774,2025-01-11,NF-015774,1,PRD-01213,CLI-0319,2750.80,495.14,118.28,22.01,2115.37,7,1708.25
SRC-SALE-015775,2025-02-12,NF-015775,1,PRD-01226,CLI-0336,2783.00,500.94,97.41,22.26,2162.39,8,1739.93
SRC-SALE-015776,2025-03-13,NF-015776,1,PRD-01239,CLI-0353,3304.80,594.86,122.28,26.44,2561.22,9,2080.04
SRC-SALE-015777,2025-04-14,NF-015777,1,PRD-01252,CLI-0370,3342.60,601.67,130.36,26.74,2583.83,1,2117.87
SRC-SALE-015778,2025-05-15,NF-015778,1,PRD-01265,CLI-0387,3130.00,563.40,128.33,25.04,2413.23,2,1996.31
SRC-SALE-015779,2025-06-16,NF-015779,1,PRD-01278,CLI-0404,3165.00,569.70,136.10,25.32,2433.88,3,2031.93
SRC-SALE-015780,2025-07-17,NF-015780,1,PRD-01291,CLI-0421,2944.00,529.92,103.04,23.55,2287.49,4,1902.41
SRC-SALE-015781,2025-08-18,NF-015781,1,PRD-01304,CLI-0438,3235.00,582.30,119.70,25.88,2507.12,5,2104.04
SRC-SALE-015782,2025-09-19,NF-015782,1,PRD-01317,CLI-0455,3250.38,585.07,126.76,29.58,2508.97,6,2127.70
SRC-SALE-015783,2025-10-20,NF-015783,1,PRD-01330,CLI-0472,3265.34,587.76,133.88,33.31,2510.39,7,2151.21
SRC-SALE-015784,2025-11-21,NF-015784,1,PRD-01343,CLI-0489,3870.26,696.65,166.42,43.73,2963.46,8,2565.98
SRC-SALE-015785,2025-12-22,NF-015785,1,PRD-00006,CLI-0506,3886.92,699.65,136.04,48.20,3003.03,9,2593.35
SRC-SALE-015786,2026-01-23,NF-015786,1,PRD-00019,CLI-0523,3043.08,547.75,112.59,41.08,2341.66,1,2043.12
SRC-SALE-015787,2026-02-24,NF-015787,1,PRD-00032,CLI-0540,3055.30,549.95,119.16,44.61,2341.58,2,2064.16
SRC-SALE-015788,2026-03-25,NF-015788,1,PRD-00045,CLI-0557,3600.55,648.10,147.62,56.53,2748.30,3,2447.65
SRC-SALE-015789,2026-04-26,NF-015789,1,PRD-00058,CLI-0574,3613.98,650.52,155.40,60.71,2747.35,4,2471.96
SRC-SALE-015790,2026-05-27,NF-015790,1,PRD-00071,CLI-0591,3358.30,604.49,117.54,60.11,2576.16,5,2311.18
SRC-SALE-015791,2026-06-28,NF-015791,1,PRD-00084,CLI-0608,3369.90,606.58,124.69,64.03,2574.60,6,2333.32
SRC-SALE-015792,2026-07-01,NF-015792,1,PRD-00097,CLI-0005,3110.59,559.91,121.31,62.52,2366.85,7,2166.84
SRC-SALE-015793,2024-08-02,NF-015793,1,PRD-00110,CLI-0022,3655.00,657.90,149.86,29.24,2818.00,8,2193.00
SRC-SALE-015794,2024-09-03,NF-015794,1,PRD-00123,CLI-0039,3690.00,664.20,158.67,29.52,2837.61,9,2229.50
SRC-SALE-015795,2024-10-04,NF-015795,1,PRD-00136,CLI-0056,3725.00,670.50,130.38,29.80,2894.32,1,2266.29
SRC-SALE-015796,2024-11-05,NF-015796,1,PRD-00149,CLI-0073,4436.80,798.62,164.16,35.49,3438.53,2,2717.98
SRC-SALE-015797,2024-12-06,NF-015797,1,PRD-00162,CLI-0090,4478.10,806.06,174.65,35.82,3461.57,3,2762.09
SRC-SALE-015798,2025-01-07,NF-015798,1,PRD-00175,CLI-0107,3523.60,634.25,144.47,28.19,2716.69,4,2188.16
SRC-SALE-015799,2025-02-08,NF-015799,1,PRD-00188,CLI-0124,3555.80,640.04,152.90,28.45,2734.41,5,2223.09
SRC-SALE-015800,2025-03-09,NF-015800,1,PRD-00201,CLI-0006,4212.00,758.16,147.42,33.70,3272.72,6,2651.03
SRC-SALE-015801,2025-04-10,NF-015801,1,PRD-00214,CLI-0007,4249.80,764.96,157.24,34.00,3293.60,7,2692.67
SRC-SALE-015802,2025-05-11,NF-015802,1,PRD-00227,CLI-0008,3970.00,714.60,154.83,31.76,3068.81,8,2532.07
SRC-SALE-015803,2025-06-12,NF-015803,1,PRD-00240,CLI-0009,4005.00,720.90,164.21,32.04,3087.85,9,2571.21
SRC-SALE-015804,2025-07-13,NF-015804,1,PRD-00253,CLI-0010,3716.80,669.02,159.82,29.73,2858.23,1,2401.80
SRC-SALE-015805,2025-08-14,NF-015805,1,PRD-00266,CLI-0011,4075.00,733.50,142.63,32.60,3166.27,2,2650.38
SRC-SALE-015806,2025-09-15,NF-015806,1,PRD-00279,CLI-0012,4085.34,735.36,151.16,37.18,3161.64,3,2674.26
SRC-SALE-015807,2025-10-16,NF-015807,1,PRD-00292,CLI-0013,4095.26,737.15,159.72,41.77,3156.62,4,2697.96
SRC-SALE-015808,2025-11-17,NF-015808,1,PRD-00305,CLI-0014,4843.62,871.85,198.59,54.73,3718.45,5,3211.32
SRC-SALE-015809,2025-12-18,NF-015809,1,PRD-00318,CLI-0015,4854.33,873.78,208.74,60.19,3711.62,6,3238.81
SRC-SALE-015810,2026-01-19,NF-015810,1,PRD-00331,CLI-0001,3792.70,682.69,132.74,51.20,2926.07,7,2546.42
SRC-SALE-015811,2026-02-20,NF-015811,1,PRD-00344,CLI-0002,3800.28,684.05,140.61,55.48,2920.14,8,2567.47
SRC-SALE-015812,2026-03-21,NF-015812,1,PRD-00357,CLI-0003,4469.64,804.54,174.32,70.17,3420.61,9,3038.46
SRC-SALE-015813,2026-04-22,NF-015813,1,PRD-00370,CLI-0004,4477.64,805.98,183.58,75.22,3412.86,1,3062.71
SRC-SALE-015814,2026-05-23,NF-015814,1,PRD-00383,CLI-0005,4152.94,747.53,178.58,74.34,3152.49,2,2858.05
SRC-SALE-015815,2026-06-24,NF-015815,1,PRD-00396,CLI-0006,4159.50,748.71,145.58,79.03,3186.18,3,2880.04
SRC-SALE-015816,2026-07-25,NF-015816,1,PRD-00409,CLI-0007,3832.39,689.83,141.80,77.03,2923.73,4,2669.64
SRC-SALE-015817,2024-08-26,NF-015817,1,PRD-00422,CLI-0008,4495.00,809.10,175.31,35.96,3474.63,5,2697.00
SRC-SALE-015818,2024-09-27,NF-015818,1,PRD-00435,CLI-0009,4530.00,815.40,185.73,36.24,3492.63,6,2737.03
SRC-SALE-015819,2024-10-28,NF-015819,1,PRD-00448,CLI-0010,4565.00,821.70,196.30,36.52,3510.48,7,2777.35
SRC-SALE-015820,2024-11-01,NF-015820,1,PRD-00461,CLI-0011,2537.00,456.66,88.80,20.30,1971.24,8,1554.17
SRC-SALE-015821,2024-12-02,NF-015821,1,PRD-00474,CLI-0012,2578.30,464.09,95.40,20.63,1998.18,9,1590.30
SRC-SALE-015822,2025-01-03,NF-015822,1,PRD-00487,CLI-0013,2042.40,367.63,79.65,16.34,1578.78,1,1268.33
SRC-SALE-015823,2025-02-04,NF-015823,1,PRD-00500,CLI-0014,2074.60,373.43,85.06,16.60,1599.51,2,1297.04
SRC-SALE-015824,2025-03-05,NF-015824,1,PRD-00513,CLI-0015,2473.20,445.18,106.35,19.79,1901.88,3,1556.63
SRC-SALE-015825,2025-04-06,NF-015825,1,PRD-00526,CLI-0001,2511.00,451.98,87.89,20.09,1951.04,4,1590.97
SRC-SALE-015826,2025-05-07,NF-015826,1,PRD-00539,CLI-0002,2360.00,424.80,87.32,18.88,1829.00,5,1505.21
SRC-SALE-015827,2025-06-08,NF-015827,1,PRD-00552,CLI-0003,2395.00,431.10,93.41,19.16,1851.33,6,1537.59
SRC-SALE-015828,2025-07-09,NF-015828,1,PRD-00565,CLI-0004,2235.60,402.41,91.66,17.88,1723.65,7,1444.64
SRC-SALE-015829,2025-08-10,NF-015829,1,PRD-00578,CLI-0005,2465.00,443.70,106.00,19.72,1895.58,8,1603.24
SRC-SALE-015830,2025-09-11,NF-015830,1,PRD-00591,CLI-0006,2485.00,447.30,86.98,22.61,1928.11,9,1626.68
SRC-SALE-015831,2025-10-12,NF-015831,1,PRD-00604,CLI-0007,2504.58,450.82,92.67,25.55,1935.54,1,1650.02
SRC-SALE-015832,2025-11-13,NF-015832,1,PRD-00617,CLI-0008,2978.01,536.04,116.14,33.65,2292.18,2,1974.42
SRC-SALE-015833,2025-12-14,NF-015833,1,PRD-00630,CLI-0009,3000.13,540.02,123.01,37.20,2299.90,3,2001.69
SRC-SALE-015834,2026-01-15,NF-015834,1,PRD-00643,CLI-0010,2355.94,424.07,101.31,31.81,1798.75,4,1581.78
SRC-SALE-015835,2026-02-16,NF-015835,1,PRD-00656,CLI-0116,2372.40,427.03,83.03,34.64,1827.70,5,1602.79
SRC-SALE-015836,2026-03-17,NF-015836,1,PRD-00669,CLI-0133,2803.87,504.70,103.74,44.02,2151.41,6,1906.07
SRC-SALE-015837,2026-04-18,NF-015837,1,PRD-00682,CLI-0150,2822.30,508.01,110.07,47.41,2156.81,7,1930.45
SRC-SALE-015838,2026-05-19,NF-015838,1,PRD-00695,CLI-0167,2629.88,473.38,107.83,47.07,2001.60,8,1809.88
SRC-SALE-015839,2026-06-20,NF-015839,1,PRD-00708,CLI-0184,2646.10,476.30,113.78,50.28,2005.74,9,1832.16
SRC-SALE-015840,2026-07-21,NF-015840,1,PRD-00721,CLI-0201,2448.95,440.81,85.71,49.22,1873.21,1,1705.94
SRC-SALE-015841,2024-08-22,NF-015841,1,PRD-00734,CLI-0218,2885.00,519.30,106.75,23.08,2235.87,2,1731.00
SRC-SALE-015842,2024-09-23,NF-015842,1,PRD-00747,CLI-0235,2920.00,525.60,113.88,23.36,2257.16,3,1764.26
SRC-SALE-015843,2024-10-24,NF-015843,1,PRD-00760,CLI-0252,2955.00,531.90,121.16,23.64,2278.30,4,1797.82
SRC-SALE-015844,2024-11-25,NF-015844,1,PRD-00773,CLI-0269,3528.20,635.08,151.71,28.23,2713.18,5,2161.38
SRC-SALE-015845,2024-12-26,NF-015845,1,PRD-00786,CLI-0286,3569.50,642.51,124.93,28.56,2773.50,6,2201.67
SRC-SALE-015846,2025-01-27,NF-015846,1,PRD-00799,CLI-0303,2815.20,506.74,104.16,22.52,2181.78,7,1748.24
SRC-SALE-015847,2025-02-28,NF-015847,1,PRD-00812,CLI-0320,2847.40,512.53,111.05,22.78,2201.04,8,1780.19
SRC-SALE-015848,2025-03-01,NF-015848,1,PRD-00825,CLI-0337,3380.40,608.47,138.60,27.04,2606.29,9,2127.62
SRC-SALE-015849,2025-04-02,NF-015849,1,PRD-00838,CLI-0354,3418.20,615.28,146.98,27.35,2628.59,1,2165.77
SRC-SALE-015850,2025-05-03,NF-015850,1,PRD-00851,CLI-0371,3200.00,576.00,112.00,25.60,2486.40,2,2040.96
SRC-SALE-015851,2025-06-04,NF-015851,1,PRD-00864,CLI-0388,3235.00,582.30,119.70,25.88,2507.12,3,2076.87
SRC-SALE-015852,2025-07-05,NF-015852,1,PRD-00877,CLI-0405,3008.40,541.51,117.33,24.07,2325.49,4,1944.03
SRC-SALE-015853,2025-08-06,NF-015853,1,PRD-00890,CLI-0422,3305.00,594.90,135.51,26.44,2548.15,5,2149.57
SRC-SALE-015854,2025-09-07,NF-015854,1,PRD-00903,CLI-0439,3319.96,597.59,142.76,30.21,2549.40,6,2173.25
SRC-SALE-015855,2025-10-08,NF-015855,1,PRD-00916,CLI-0456,3334.50,600.21,116.71,34.01,2583.57,7,2196.77
SRC-SALE-015856,2025-11-09,NF-015856,1,PRD-00929,CLI-0473,3951.37,711.25,146.20,44.65,3049.27,8,2619.76
SRC-SALE-015857,2025-12-10,NF-015857,1,PRD-00942,CLI-0490,3967.54,714.16,154.73,49.20,3049.45,9,2647.14
SRC-SALE-015858,2026-01-11,NF-015858,1,PRD-00955,CLI-0507,3105.55,559.00,127.33,41.92,2377.30,1,2085.07
SRC-SALE-015859,2026-02-12,NF-015859,1,PRD-00968,CLI-0524,3117.38,561.13,134.05,45.51,2376.69,2,2106.10
SRC-SALE-015860,2026-03-13,NF-015860,1,PRD-00981,CLI-0541,3672.97,661.13,128.55,57.67,2825.62,3,2496.89
SRC-SALE-015861,2026-04-14,NF-015861,1,PRD-00994,CLI-0558,3685.95,663.47,136.38,61.92,2824.18,4,2521.19
SRC-SALE-015862,2026-05-15,NF-015862,1,PRD-01007,CLI-0575,3424.52,616.41,133.56,61.30,2613.25,5,2356.75
SRC-SALE-015863,2026-06-16,NF-015863,1,PRD-01020,CLI-0592,3435.70,618.43,140.86,65.28,2611.13,6,2378.88
SRC-SALE-015864,2026-07-17,NF-015864,1,PRD-01033,CLI-0609,3170.74,570.73,136.34,63.73,2399.94,7,2208.74
SRC-SALE-015865,2024-08-18,NF-015865,1,PRD-01046,CLI-0006,3725.00,670.50,130.38,29.80,2894.32,8,2235.00
SRC-SALE-015866,2024-09-19,NF-015866,1,PRD-01059,CLI-0023,3760.00,676.80,139.12,30.08,2914.00,9,2271.79
SRC-SALE-015867,2024-10-20,NF-015867,1,PRD-01072,CLI-0040,3795.00,683.10,148.01,30.36,2933.53,1,2308.88
SRC-SALE-015868,2024-11-21,NF-015868,1,PRD-01085,CLI-0057,4519.40,813.49,185.30,36.16,3484.45,2,2768.58
SRC-SALE-015869,2024-12-22,NF-015869,1,PRD-01098,CLI-0074,4560.70,820.93,196.11,36.49,3507.17,3,2813.04
SRC-SALE-015870,2025-01-23,NF-015870,1,PRD-01111,CLI-0091,3588.00,645.84,125.58,28.70,2787.88,4,2228.15
SRC-SALE-015871,2025-02-24,NF-015871,1,PRD-01124,CLI-0108,3620.20,651.64,133.95,28.96,2805.65,5,2263.35
SRC-SALE-015872,2025-03-25,NF-015872,1,PRD-01137,CLI-0125,4287.60,771.77,167.22,34.30,3314.31,6,2698.62
SRC-SALE-015873,2025-04-26,NF-015873,1,PRD-01150,CLI-0142,4325.40,778.57,177.34,34.60,3334.89,7,2740.57
SRC-SALE-015874,2025-05-27,NF-015874,1,PRD-01163,CLI-0159,4040.00,727.20,173.72,32.32,3106.76,8,2576.71
SRC-SALE-015875,2025-06-28,NF-015875,1,PRD-01176,CLI-0176,4075.00,733.50,142.63,32.60,3166.27,9,2616.15
SRC-SALE-015876,2025-07-01,NF-015876,1,PRD-01189,CLI-0193,3781.20,680.62,139.90,30.25,2930.43,1,2443.41
SRC-SALE-015877,2025-08-02,NF-015877,1,PRD-01202,CLI-0210,4145.00,746.10,161.66,33.16,3204.08,2,2695.91
