order_id,company_id,customer_external_id,order_date,status,gross_amount,net_amount,sales_channel
O-014334,cmp_nova_distribuidora,CLI-0010,2025-01-27,faturado,3716.80,2858.23,Representante
O-014335,cmp_nova_distribuidora,CLI-0036,2025-02-28,faturado,3749.00,2912.97,E-commerce B2B
O-014336,cmp_nova_distribuidora,CLI-0053,2025-03-01,faturado,4438.80,3440.07,Balcao
O-014337,cmp_nova_distribuidora,CLI-0070,2025-04-02,faturado,4476.60,3460.41,Televendas
O-014338,cmp_nova_distribuidora,CLI-0087,2025-05-03,faturado,4180.00,3222.78,Representante
O-014339,cmp_nova_distribuidora,CLI-0104,2025-06-04,faturado,4215.00,3241.33,E-commerce B2B
O-014340,cmp_nova_distribuidora,CLI-0121,2025-07-05,faturado,3910.00,3038.07,Balcao
O-014341,cmp_nova_distribuidora,CLI-0138,2025-08-06,faturado,4285.00,3320.87,Televendas
O-014342,cmp_nova_distribuidora,CLI-0155,2025-09-07,faturado,4294.08,3314.60,Representante
O-014343,cmp_nova_distribuidora,CLI-0172,2025-10-08,faturado,4302.74,3307.95,E-commerce B2B
O-014344,cmp_nova_distribuidora,CLI-0189,2025-11-09,faturado,5086.96,3895.09,Balcao
O-014345,cmp_nova_distribuidora,CLI-0206,2025-12-10,faturado,5096.18,3937.31,Televendas
O-014346,cmp_nova_distribuidora,CLI-0223,2026-01-11,faturado,3980.10,3062.69,Representante
O-014347,cmp_nova_distribuidora,CLI-0240,2026-02-12,faturado,3986.53,3055.28,E-commerce B2B
O-014348,cmp_nova_distribuidora,CLI-0257,2026-03-13,faturado,4686.92,3577.53,Balcao
O-014349,cmp_nova_distribuidora,CLI-0274,2026-04-14,faturado,4693.55,3568.04,Televendas
O-014350,cmp_nova_distribuidora,CLI-0291,2026-05-15,faturado,2033.90,1560.20,Representante
O-014351,cmp_nova_distribuidora,CLI-0308,2026-06-16,faturado,2053.90,1569.19,E-commerce B2B
O-014352,cmp_nova_distribuidora,CLI-0325,2026-07-17,faturado,1907.60,1451.49,Balcao
O-014353,cmp_nova_distribuidora,CLI-0342,2024-08-18,faturado,2255.00,1738.60,Televendas
O-014354,cmp_nova_distribuidora,CLI-0359,2024-09-19,faturado,2290.00,1761.01,Representante
O-014355,cmp_nova_distribuidora,CLI-0376,2024-10-20,faturado,2325.00,1806.52,E-commerce B2B
O-014356,cmp_nova_distribuidora,CLI-0393,2024-11-21,faturado,2784.80,2158.22,Balcao
O-014357,cmp_nova_distribuidora,CLI-0410,2024-12-22,faturado,2826.10,2184.57,Televendas
O-014358,cmp_nova_distribuidora,CLI-0427,2025-01-23,faturado,2235.60,1723.65,Representante
O-014359,cmp_nova_distribuidora,CLI-0444,2025-02-24,faturado,2267.80,1743.94,E-commerce B2B
O-014360,cmp_nova_distribuidora,CLI-0461,2025-03-25,faturado,2700.00,2097.90,Balcao
O-014361,cmp_nova_distribuidora,CLI-0478,2025-04-26,faturado,2737.80,2121.80,Televendas
O-014362,cmp_nova_distribuidora,CLI-0495,2025-05-27,faturado,2570.00,1986.61,Representante
O-014363,cmp_nova_distribuidora,CLI-0512,2025-06-28,faturado,2605.00,2008.45,E-commerce B2B
O-014364,cmp_nova_distribuidora,CLI-0529,2025-07-01,faturado,2428.80,1867.75,Balcao
O-014365,cmp_nova_distribuidora,CLI-0546,2025-08-02,faturado,2675.00,2078.47,Televendas
O-014366,cmp_nova_distribuidora,CLI-0563,2025-09-03,faturado,2693.74,2084.69,Representante
O-014367,cmp_nova_distribuidora,CLI-0580,2025-10-04,faturado,2712.06,2090.46,E-commerce B2B
O-014368,cmp_nova_distribuidora,CLI-0597,2025-11-05,faturado,3221.35,2473.03,Balcao
O-014369,cmp_nova_distribuidora,CLI-0614,2025-12-06,faturado,3241.98,2478.81,Televendas
O-014370,cmp_nova_distribuidora,CLI-0011,2026-01-07,faturado,2543.34,1962.18,Representante
O-014371,cmp_nova_distribuidora,CLI-0028,2026-02-08,faturado,2558.65,1966.06,E-commerce B2B
O-014372,cmp_nova_distribuidora,CLI-0045,2026-03-09,faturado,3021.15,2312.09,Balcao
O-014373,cmp_nova_distribuidora,CLI-0062,2026-04-10,faturado,3038.21,2315.72,Televendas
O-014374,cmp_nova_distribuidora,CLI-0079,2026-05-11,faturado,2828.54,2147.14,Representante
O-014375,cmp_nova_distribuidora,CLI-0096,2026-06-12,faturado,2843.50,2178.12,E-commerce B2B
O-014376,cmp_nova_distribuidora,CLI-0113,2026-07-13,faturado,2629.40,2005.97,Balcao
O-014377,cmp_nova_distribuidora,CLI-0130,2024-08-14,faturado,3095.00,2392.43,Televendas
O-014378,cmp_nova_distribuidora,CLI-0147,2024-09-15,faturado,3130.00,2413.23,Representante
O-014379,cmp_nova_distribuidora,CLI-0164,2024-10-16,faturado,3165.00,2433.88,E-commerce B2B
O-014380,cmp_nova_distribuidora,CLI-0181,2024-11-17,faturado,3776.00,2933.95,Balcao
O-014381,cmp_nova_distribuidora,CLI-0198,2024-12-18,faturado,3817.30,2958.41,Televendas
O-014382,cmp_nova_distribuidora,CLI-0215,2025-01-19,faturado,3008.40,2325.49,Representante
O-014383,cmp_nova_distribuidora,CLI-0232,2025-02-20,faturado,3040.60,2344.31,E-commerce B2B
O-014384,cmp_nova_distribuidora,CLI-0249,2025-03-21,faturado,3607.20,2773.93,Balcao
O-014385,cmp_nova_distribuidora,CLI-0266,2025-04-22,faturado,3645.00,2832.16,Televendas
O-014386,cmp_nova_distribuidora,CLI-0283,2025-05-23,faturado,3410.00,2642.75,Representante
O-014387,cmp_nova_distribuidora,CLI-0300,2025-06-24,faturado,3445.00,2662.98,E-commerce B2B
O-014388,cmp_nova_distribuidora,CLI-0317,2025-07-25,faturado,3201.60,2468.43,Balcao
O-014389,cmp_nova_distribuidora,CLI-0334,2025-08-26,faturado,3515.00,2703.03,Televendas
O-014390,cmp_nova_distribuidora,CLI-0351,2025-09-27,faturado,3528.70,2737.92,Representante
O-014391,cmp_nova_distribuidora,CLI-0368,2025-10-28,faturado,3541.98,2737.24,E-commerce B2B
O-014392,cmp_nova_distribuidora,CLI-0385,2025-11-01,faturado,4194.71,3228.67,Balcao
O-014393,cmp_nova_distribuidora,CLI-0402,2025-12-02,faturado,4209.39,3226.92,Televendas
O-014394,cmp_nova_distribuidora,CLI-0419,2026-01-03,faturado,3292.96,2514.18,Representante
O-014395,cmp_nova_distribuidora,CLI-0436,2026-02-04,faturado,3303.63,2545.12,E-commerce B2B
O-014396,cmp_nova_distribuidora,CLI-0453,2026-03-05,faturado,3890.25,2984.98,Balcao
O-014397,cmp_nova_distribuidora,CLI-0470,2026-04-06,faturado,3901.87,2981.81,Televendas
O-014398,cmp_nova_distribuidora,CLI-0487,2026-05-07,faturado,3623.18,2757.61,Representante
O-014399,cmp_nova_distribuidora,CLI-0504,2026-06-08,faturado,3633.10,2753.89,E-commerce B2B
O-014400,cmp_nova_distribuidora,CLI-0001,2026-07-09,faturado,3351.19,2563.33,Balcao
O-014401,cmp_nova_distribuidora,CLI-0002,2024-08-10,faturado,3935.00,3049.62,Televendas
O-014402,cmp_nova_distribuidora,CLI-0003,2024-09-11,faturado,3970.00,3068.81,Representante
O-014403,cmp_nova_distribuidora,CLI-0004,2024-10-12,faturado,4005.00,3087.85,E-commerce B2B
O-014404,cmp_nova_distribuidora,CLI-0005,2024-11-13,faturado,4767.20,3665.97,Balcao
O-014405,cmp_nova_distribuidora,CLI-0006,2024-12-14,faturado,4808.50,3736.20,Televendas
O-014406,cmp_nova_distribuidora,CLI-0007,2025-01-15,faturado,3781.20,2930.43,Representante
O-014407,cmp_nova_distribuidora,CLI-0008,2025-02-16,faturado,3813.40,2947.76,E-commerce B2B
O-014408,cmp_nova_distribuidora,CLI-0009,2025-03-17,faturado,4514.40,3480.60,Balcao
O-014409,cmp_nova_distribuidora,CLI-0010,2025-04-18,faturado,4552.20,3500.64,Televendas
O-014410,cmp_nova_distribuidora,CLI-0011,2025-05-19,faturado,4250.00,3302.25,Representante
O-014411,cmp_nova_distribuidora,CLI-0012,2025-06-20,faturado,4285.00,3320.87,E-commerce B2B
O-014412,cmp_nova_distribuidora,CLI-0013,2025-07-21,faturado,3974.40,3072.21,Balcao
O-014413,cmp_nova_distribuidora,CLI-0014,2025-08-22,faturado,4355.00,3357.70,Televendas
O-014414,cmp_nova_distribuidora,CLI-0015,2025-09-23,faturado,4363.66,3350.85,Representante
O-014415,cmp_nova_distribuidora,CLI-0001,2025-10-24,faturado,4371.90,3387.35,E-commerce B2B
O-014416,cmp_nova_distribuidora,CLI-0002,2025-11-25,faturado,5168.07,3988.20,Balcao
O-014417,cmp_nova_distribuidora,CLI-0003,2025-12-26,faturado,5176.80,3978.89,Televendas
O-014418,cmp_nova_distribuidora,CLI-0004,2026-01-27,faturado,4042.57,3094.59,Representante
O-014419,cmp_nova_distribuidora,CLI-0005,2026-02-28,faturado,4048.61,3086.66,E-commerce B2B
O-014420,cmp_nova_distribuidora,CLI-0006,2026-03-01,faturado,2224.48,1711.29,Balcao
O-014421,cmp_nova_distribuidora,CLI-0007,2026-04-02,faturado,2246.53,1721.29,Televendas
O-014422,cmp_nova_distribuidora,CLI-0008,2026-05-03,faturado,2100.12,1602.61,Representante
O-014423,cmp_nova_distribuidora,CLI-0009,2026-06-04,faturado,2119.70,1610.97,E-commerce B2B
O-014424,cmp_nova_distribuidora,CLI-0010,2026-07-05,faturado,1967.75,1489.39,Balcao
O-014425,cmp_nova_distribuidora,CLI-0011,2024-08-06,faturado,2325.00,1806.52,Televendas
O-014426,cmp_nova_distribuidora,CLI-0012,2024-09-07,faturado,2360.00,1829.00,Representante
O-014427,cmp_nova_distribuidora,CLI-0013,2024-10-08,faturado,2395.00,1851.33,E-commerce B2B
O-014428,cmp_nova_distribuidora,CLI-0014,2024-11-09,faturado,2867.40,2210.77,Balcao
O-014429,cmp_nova_distribuidora,CLI-0015,2024-12-10,faturado,2908.70,2236.79,Televendas
O-014430,cmp_nova_distribuidora,CLI-0001,2025-01-11,faturado,2300.00,1787.10,Representante
O-014431,cmp_nova_distribuidora,CLI-0002,2025-02-12,faturado,2332.20,1807.45,E-commerce B2B
O-014432,cmp_nova_distribuidora,CLI-0003,2025-03-13,faturado,2775.60,2145.54,Balcao
O-014433,cmp_nova_distribuidora,CLI-0004,2025-04-14,faturado,2813.40,2169.13,Televendas
O-014434,cmp_nova_distribuidora,CLI-0005,2025-05-15,faturado,2640.00,2030.16,Representante
O-014435,cmp_nova_distribuidora,CLI-0496,2025-06-16,faturado,2675.00,2078.47,E-commerce B2B
O-014436,cmp_nova_distribuidora,CLI-0513,2025-07-17,faturado,2493.20,1932.22,Balcao
O-014437,cmp_nova_distribuidora,CLI-0530,2025-08-18,faturado,2745.00,2121.88,Televendas
O-014438,cmp_nova_distribuidora,CLI-0547,2025-09-19,faturado,2763.32,2127.47,Representante
O-014439,cmp_nova_distribuidora,CLI-0564,2025-10-20,faturado,2781.22,2132.64,E-commerce B2B
O-014440,cmp_nova_distribuidora,CLI-0581,2025-11-21,faturado,3302.47,2555.12,Balcao
O-014441,cmp_nova_distribuidora,CLI-0598,2025-12-22,faturado,3322.60,2560.39,Televendas
O-014442,cmp_nova_distribuidora,CLI-0615,2026-01-23,faturado,2605.81,1999.95,Representante
O-014443,cmp_nova_distribuidora,CLI-0012,2026-02-24,faturado,2620.73,2003.29,E-commerce B2B
O-014444,cmp_nova_distribuidora,CLI-0029,2026-03-25,faturado,3093.57,2355.14,Balcao
O-014445,cmp_nova_distribuidora,CLI-0046,2026-04-26,faturado,3110.18,2389.24,Televendas
O-014446,cmp_nova_distribuidora,CLI-0063,2026-05-27,faturado,2894.76,2214.77,Representante
O-014447,cmp_nova_distribuidora,CLI-0080,2026-06-28,faturado,2909.30,2216.89,E-commerce B2B
O-014448,cmp_nova_distribuidora,CLI-0097,2026-07-01,faturado,2689.55,2041.10,Balcao
O-014449,cmp_nova_distribuidora,CLI-0114,2024-08-02,faturado,3165.00,2433.88,Televendas
O-014450,cmp_nova_distribuidora,CLI-0131,2024-09-03,faturado,3200.00,2486.40,Representante
O-014451,cmp_nova_distribuidora,CLI-0148,2024-10-04,faturado,3235.00,2507.12,E-commerce B2B
O-014452,cmp_nova_distribuidora,CLI-0165,2024-11-05,faturado,3858.60,2982.69,Balcao
O-014453,cmp_nova_distribuidora,CLI-0182,2024-12-06,faturado,3899.90,3006.82,Televendas
O-014454,cmp_nova_distribuidora,CLI-0199,2025-01-07,faturado,3072.80,2362.99,Representante
O-014455,cmp_nova_distribuidora,CLI-0216,2025-02-08,faturado,3105.00,2412.58,E-commerce B2B
O-014456,cmp_nova_distribuidora,CLI-0233,2025-03-09,faturado,3682.80,2854.18,Balcao
O-014457,cmp_nova_distribuidora,CLI-0250,2025-04-10,faturado,3720.60,2876.03,Televendas
O-014458,cmp_nova_distribuidora,CLI-0267,2025-05-11,faturado,3480.00,2683.08,Representante
O-014459,cmp_nova_distribuidora,CLI-0284,2025-06-12,faturado,3515.00,2703.03,E-commerce B2B
O-014460,cmp_nova_distribuidora,CLI-0301,2025-07-13,faturado,3266.00,2537.68,Balcao
O-014461,cmp_nova_distribuidora,CLI-0318,2025-08-14,faturado,3585.00,2778.37,Televendas
O-014462,cmp_nova_distribuidora,CLI-0335,2025-09-15,faturado,3598.28,2777.52,Representante
O-014463,cmp_nova_distribuidora,CLI-0352,2025-10-16,faturado,3611.14,2776.24,E-commerce B2B
O-014464,cmp_nova_distribuidora,CLI-0369,2025-11-17,faturado,4275.82,3273.99,Balcao
O-014465,cmp_nova_distribuidora,CLI-0386,2025-12-18,faturado,4290.01,3314.46,Televendas
O-014466,cmp_nova_distribuidora,CLI-0403,2026-01-19,faturado,3355.42,2581.99,Representante
O-014467,cmp_nova_distribuidora,CLI-0420,2026-02-20,faturado,3365.71,2579.48,E-commerce B2B
O-014468,cmp_nova_distribuidora,CLI-0437,2026-03-21,faturado,3962.67,3024.71,Balcao
O-014469,cmp_nova_distribuidora,CLI-0454,2026-04-22,faturado,3973.84,3020.91,Televendas
O-014470,cmp_nova_distribuidora,CLI-0471,2026-05-23,faturado,3689.40,2830.14,Representante
O-014471,cmp_nova_distribuidora,CLI-0488,2026-06-24,faturado,3698.90,2825.96,E-commerce B2B
O-014472,cmp_nova_distribuidora,CLI-0505,2026-07-25,faturado,3411.34,2595.69,Balcao
O-014473,cmp_nova_distribuidora,CLI-0522,2024-08-26,faturado,4005.00,3087.85,Televendas
O-014474,cmp_nova_distribuidora,CLI-0539,2024-09-27,faturado,4040.00,3106.76,Representante
O-014475,cmp_nova_distribuidora,CLI-0556,2024-10-28,faturado,4075.00,3166.27,E-commerce B2B
O-014476,cmp_nova_distribuidora,CLI-0573,2024-11-01,faturado,4849.80,3758.60,Balcao
O-014477,cmp_nova_distribuidora,CLI-0590,2024-12-02,faturado,4891.10,3780.82,Televendas
O-014478,cmp_nova_distribuidora,CLI-0607,2025-01-03,faturado,3845.60,2964.96,Representante
O-014479,cmp_nova_distribuidora,CLI-0004,2025-02-04,faturado,3877.80,2982.03,E-commerce B2B
O-014480,cmp_nova_distribuidora,CLI-0021,2025-03-05,faturado,4590.00,3566.43,Balcao
O-014481,cmp_nova_distribuidora,CLI-0038,2025-04-06,faturado,4627.80,3586.55,Televendas
O-014482,cmp_nova_distribuidora,CLI-0055,2025-05-07,faturado,4320.00,3339.36,Representante
O-014483,cmp_nova_distribuidora,CLI-0072,2025-06-08,faturado,4355.00,3357.70,E-commerce B2B
O-014484,cmp_nova_distribuidora,CLI-0089,2025-07-09,faturado,4038.80,3105.84,Balcao
O-014485,cmp_nova_distribuidora,CLI-0106,2025-08-10,faturado,4425.00,3438.22,Televendas
O-014486,cmp_nova_distribuidora,CLI-0123,2025-09-11,faturado,4433.24,3430.89,Representante
O-014487,cmp_nova_distribuidora,CLI-0140,2025-10-12,faturado,4441.06,3423.17,E-commerce B2B
O-014488,cmp_nova_distribuidora,CLI-0157,2025-11-13,faturado,5249.18,4029.79,Balcao
O-014489,cmp_nova_distribuidora,CLI-0174,2025-12-14,faturado,5257.42,4019.82,Televendas
O-014490,cmp_nova_distribuidora,CLI-0191,2026-01-15,faturado,1918.66,1480.25,Representante
O-014491,cmp_nova_distribuidora,CLI-0208,2026-02-16,faturado,1937.83,1489.03,E-commerce B2B
O-014492,cmp_nova_distribuidora,CLI-0225,2026-03-17,faturado,2296.90,1757.82,Balcao
O-014493,cmp_nova_distribuidora,CLI-0242,2026-04-18,faturado,2318.50,1767.16,Televendas
O-014494,cmp_nova_distribuidora,CLI-0259,2026-05-19,faturado,2166.34,1644.47,Representante
O-014495,cmp_nova_distribuidora,CLI-0276,2026-06-20,faturado,2185.50,1674.10,E-commerce B2B
O-014496,cmp_nova_distribuidora,CLI-0293,2026-07-21,faturado,2027.90,1547.09,Balcao
O-014497,cmp_nova_distribuidora,CLI-0310,2024-08-22,faturado,2395.00,1851.33,Televendas
O-014498,cmp_nova_distribuidora,CLI-0327,2024-09-23,faturado,2430.00,1873.53,Representante
O-014499,cmp_nova_distribuidora,CLI-0344,2024-10-24,faturado,2465.00,1895.58,E-commerce B2B
O-014500,cmp_nova_distribuidora,CLI-0011,2024-11-25,faturado,2950.00,2292.15,Balcao
O-014501,cmp_nova_distribuidora,CLI-0012,2024-12-26,faturado,2991.30,2318.26,Televendas
O-014502,cmp_nova_distribuidora,CLI-0013,2025-01-27,faturado,2364.40,1827.68,Representante
O-014503,cmp_nova_distribuidora,CLI-0014,2025-02-28,faturado,2396.60,1847.78,E-commerce B2B
O-014504,cmp_nova_distribuidora,CLI-0015,2025-03-01,faturado,2851.20,2192.57,Balcao
O-014505,cmp_nova_distribuidora,CLI-0001,2025-04-02,faturado,2889.00,2244.75,Televendas
O-014506,cmp_nova_distribuidora,CLI-0002,2025-05-03,faturado,2710.00,2100.25,Representante
O-014507,cmp_nova_distribuidora,CLI-0003,2025-06-04,faturado,2745.00,2121.88,E-commerce B2B
O-014508,cmp_nova_distribuidora,CLI-0004,2025-07-05,faturado,2557.60,1971.91,Balcao
O-014509,cmp_nova_distribuidora,CLI-0005,2025-08-06,faturado,2815.00,2164.73,Televendas
O-014510,cmp_nova_distribuidora,CLI-0006,2025-09-07,faturado,2832.90,2198.05,Representante
O-014511,cmp_nova_distribuidora,CLI-0007,2025-10-08,faturado,2850.38,2202.78,E-commerce B2B
O-014512,cmp_nova_distribuidora,CLI-0008,2025-11-09,faturado,3383.58,2604.35,Balcao
O-014513,cmp_nova_distribuidora,CLI-0009,2025-12-10,faturado,3403.21,2608.90,Televendas
O-014514,cmp_nova_distribuidora,CLI-0010,2026-01-11,faturado,2668.28,2037.23,Representante
O-014515,cmp_nova_distribuidora,CLI-0011,2026-02-12,faturado,2682.81,2066.83,E-commerce B2B
O-014516,cmp_nova_distribuidora,CLI-0012,2026-03-13,faturado,3166.00,2429.27,Balcao
O-014517,cmp_nova_distribuidora,CLI-0013,2026-04-14,faturado,3182.16,2431.81,Televendas
O-014518,cmp_nova_distribuidora,CLI-0014,2026-05-15,faturado,2960.98,2253.60,Representante
O-014519,cmp_nova_distribuidora,CLI-0015,2026-06-16,faturado,2975.10,2255.12,E-commerce B2B
O-014520,cmp_nova_distribuidora,CLI-0001,2026-07-17,faturado,2749.70,2103.24,Balcao
O-014521,cmp_nova_distribuidora,CLI-0002,2024-08-18,faturado,3235.00,2507.12,Televendas
O-014522,cmp_nova_distribuidora,CLI-0003,2024-09-19,faturado,3270.00,2527.71,Representante
O-014523,cmp_nova_distribuidora,CLI-0004,2024-10-20,faturado,3305.00,2548.15,E-commerce B2B
O-014524,cmp_nova_distribuidora,CLI-0005,2024-11-21,faturado,3941.20,3030.78,Balcao
O-014525,cmp_nova_distribuidora,CLI-0006,2024-12-22,faturado,3982.50,3094.40,Televendas
O-014526,cmp_nova_distribuidora,CLI-0007,2025-01-23,faturado,3137.20,2431.32,Representante
O-014527,cmp_nova_distribuidora,CLI-0008,2025-02-24,faturado,3169.40,2449.94,E-commerce B2B
O-014528,cmp_nova_distribuidora,CLI-0009,2025-03-25,faturado,3758.40,2897.73,Balcao
O-014529,cmp_nova_distribuidora,CLI-0010,2025-04-26,faturado,3796.20,2919.27,Televendas
O-014530,cmp_nova_distribuidora,CLI-0011,2025-05-27,faturado,3550.00,2758.35,Representante
O-014531,cmp_nova_distribuidora,CLI-0012,2025-06-28,faturado,3585.00,2778.37,E-commerce B2B
O-014532,cmp_nova_distribuidora,CLI-0013,2025-07-01,faturado,3330.40,2574.40,Balcao
O-014533,cmp_nova_distribuidora,CLI-0014,2025-08-02,faturado,3655.00,2818.00,Televendas
O-014534,cmp_nova_distribuidora,CLI-0015,2025-09-03,faturado,3667.86,2816.55,Representante
O-014535,cmp_nova_distribuidora,CLI-0336,2025-10-04,faturado,3680.30,2851.50,E-commerce B2B
O-014536,cmp_nova_distribuidora,CLI-0353,2025-11-05,faturado,4356.94,3362.25,Balcao
O-014537,cmp_nova_distribuidora,CLI-0370,2025-12-06,faturado,4370.63,3359.27,Televendas
O-014538,cmp_nova_distribuidora,CLI-0387,2026-01-07,faturado,3417.89,2616.40,Representante
O-014539,cmp_nova_distribuidora,CLI-0404,2026-02-08,faturado,3427.79,2613.35,E-commerce B2B
O-014540,cmp_nova_distribuidora,CLI-0421,2026-03-09,faturado,4035.10,3104.20,Balcao
O-014541,cmp_nova_distribuidora,CLI-0438,2026-04-10,faturado,4045.81,3099.90,Televendas
O-014542,cmp_nova_distribuidora,CLI-0455,2026-05-11,faturado,3755.62,2865.91,Representante
O-014543,cmp_nova_distribuidora,CLI-0472,2026-06-12,faturado,3764.70,2861.17,E-commerce B2B
O-014544,cmp_nova_distribuidora,CLI-0489,2026-07-13,faturado,3471.49,2627.57,Balcao
O-014545,cmp_nova_distribuidora,CLI-0506,2024-08-14,faturado,4075.00,3166.27,Televendas
O-014546,cmp_nova_distribuidora,CLI-0523,2024-09-15,faturado,4110.00,3185.25,Representante
O-014547,cmp_nova_distribuidora,CLI-0540,2024-10-16,faturado,4145.00,3204.08,E-commerce B2B
O-014548,cmp_nova_distribuidora,CLI-0557,2024-11-17,faturado,4932.40,3802.88,Balcao
O-014549,cmp_nova_distribuidora,CLI-0574,2024-12-18,faturado,4973.70,3824.77,Televendas
O-014550,cmp_nova_distribuidora,CLI-0591,2025-01-19,faturado,3910.00,3038.07,Representante
O-014551,cmp_nova_distribuidora,CLI-0608,2025-02-20,faturado,3942.20,3055.20,E-commerce B2B
O-014552,cmp_nova_distribuidora,CLI-0005,2025-03-21,faturado,4665.60,3606.51,Balcao
O-014553,cmp_nova_distribuidora,CLI-0022,2025-04-22,faturado,4703.40,3626.32,Televendas
O-014554,cmp_nova_distribuidora,CLI-0039,2025-05-23,faturado,4390.00,3375.91,Representante
O-014555,cmp_nova_distribuidora,CLI-0056,2025-06-24,faturado,4425.00,3438.22,E-commerce B2B
O-014556,cmp_nova_distribuidora,CLI-0073,2025-07-25,faturado,4103.20,3179.97,Balcao
O-014557,cmp_nova_distribuidora,CLI-0090,2025-08-26,faturado,4495.00,3474.63,Televendas
O-014558,cmp_nova_distribuidora,CLI-0107,2025-09-27,faturado,4502.82,3466.71,Representante
O-014559,cmp_nova_distribuidora,CLI-0124,2025-10-28,faturado,4510.22,3458.44,E-commerce B2B
O-014560,cmp_nova_distribuidora,CLI-0141,2025-11-01,faturado,2491.33,1927.54,Balcao
O-014561,cmp_nova_distribuidora,CLI-0158,2025-12-02,faturado,2516.42,1939.15,Televendas
O-014562,cmp_nova_distribuidora,CLI-0175,2026-01-03,faturado,1981.13,1520.52,Representante
O-014563,cmp_nova_distribuidora,CLI-0192,2026-02-04,faturado,1999.91,1528.73,E-commerce B2B
O-014564,cmp_nova_distribuidora,CLI-0209,2026-03-05,faturado,2369.33,1803.77,Balcao
O-014565,cmp_nova_distribuidora,CLI-0226,2026-04-06,faturado,2390.47,1836.36,Televendas
O-014566,cmp_nova_distribuidora,CLI-0243,2026-05-07,faturado,2232.56,1708.14,Representante
O-014567,cmp_nova_distribuidora,CLI-0260,2026-06-08,faturado,2251.30,1715.50,E-commerce B2B
O-014568,cmp_nova_distribuidora,CLI-0277,2026-07-09,faturado,2088.05,1584.62,Balcao
O-014569,cmp_nova_distribuidora,CLI-0294,2024-08-10,faturado,2465.00,1895.58,Televendas
O-014570,cmp_nova_distribuidora,CLI-0311,2024-09-11,faturado,2500.00,1942.50,Representante
O-014571,cmp_nova_distribuidora,CLI-0328,2024-10-12,faturado,2535.00,1964.62,E-commerce B2B
O-014572,cmp_nova_distribuidora,CLI-0345,2024-11-13,faturado,3032.60,2344.20,Balcao
O-014573,cmp_nova_distribuidora,CLI-0362,2024-12-14,faturado,3073.90,2369.98,Televendas
O-014574,cmp_nova_distribuidora,CLI-0379,2025-01-15,faturado,2428.80,1867.75,Representante
O-014575,cmp_nova_distribuidora,CLI-0396,2025-02-16,faturado,2461.00,1912.19,E-commerce B2B
O-014576,cmp_nova_distribuidora,CLI-0413,2025-03-17,faturado,2926.80,2268.28,Balcao
O-014577,cmp_nova_distribuidora,CLI-0430,2025-04-18,faturado,2964.60,2291.63,Televendas
O-014578,cmp_nova_distribuidora,CLI-0447,2025-05-19,faturado,2780.00,2143.38,Representante
O-014579,cmp_nova_distribuidora,CLI-0464,2025-06-20,faturado,2815.00,2164.73,E-commerce B2B
O-014580,cmp_nova_distribuidora,CLI-0481,2025-07-21,faturado,2622.00,2037.29,Balcao
O-014581,cmp_nova_distribuidora,CLI-0498,2025-08-22,faturado,2885.00,2235.87,Televendas
O-014582,cmp_nova_distribuidora,CLI-0515,2025-09-23,faturado,2902.48,2240.42,Representante
O-014583,cmp_nova_distribuidora,CLI-0532,2025-10-24,faturado,2919.54,2244.54,E-commerce B2B
O-014584,cmp_nova_distribuidora,CLI-0549,2025-11-25,faturado,3464.69,2652.92,Balcao
O-014585,cmp_nova_distribuidora,CLI-0566,2025-12-26,faturado,3483.83,2691.61,Televendas
O-014586,cmp_nova_distribuidora,CLI-0583,2026-01-27,faturado,2730.74,2101.31,Representante
O-014587,cmp_nova_distribuidora,CLI-0600,2026-02-28,faturado,2744.89,2103.68,E-commerce B2B
O-014588,cmp_nova_distribuidora,CLI-0617,2026-03-01,faturado,3238.42,2471.88,Balcao
O-014589,cmp_nova_distribuidora,CLI-0014,2026-04-02,faturado,3254.13,2473.79,Televendas
O-014590,cmp_nova_distribuidora,CLI-0031,2026-05-03,faturado,3027.20,2322.16,Representante
O-014591,cmp_nova_distribuidora,CLI-0048,2026-06-04,faturado,3040.90,2323.25,E-commerce B2B
O-014592,cmp_nova_distribuidora,CLI-0065,2026-07-05,faturado,2809.85,2138.02,Balcao
O-014593,cmp_nova_distribuidora,CLI-0082,2024-08-06,faturado,3305.00,2548.15,Televendas
O-014594,cmp_nova_distribuidora,CLI-0099,2024-09-07,faturado,3340.00,2568.46,Representante
O-014595,cmp_nova_distribuidora,CLI-0116,2024-10-08,faturado,3375.00,2622.37,E-commerce B2B
O-014596,cmp_nova_distribuidora,CLI-0133,2024-11-09,faturado,4023.80,3118.45,Balcao
O-014597,cmp_nova_distribuidora,CLI-0150,2024-12-10,faturado,4065.10,3142.32,Televendas
O-014598,cmp_nova_distribuidora,CLI-0167,2025-01-11,faturado,3201.60,2468.43,Representante
O-014599,cmp_nova_distribuidora,CLI-0184,2025-02-12,faturado,3233.80,2486.80,E-commerce B2B
O-014600,cmp_nova_distribuidora,CLI-0006,2025-03-13,faturado,3834.00,2979.02,Balcao
O-014601,cmp_nova_distribuidora,CLI-0007,2025-04-14,faturado,3871.80,3000.65,Televendas
O-014602,cmp_nova_distribuidora,CLI-0008,2025-05-15,faturado,3620.00,2798.26,Representante
