payable_id,purchase_id,supplier_id,issue_date,due_date,amount,status,days_overdue
AP-0012879,PO-010304,SUP-011,2025-03-01,2025-04-13,1926.14,pago,0
AP-0012880,PO-010304,SUP-011,2025-03-01,2025-05-01,1926.14,pago,0
AP-0012881,PO-010305,SUP-016,2025-04-02,2025-05-15,3926.16,pago,0
AP-0012882,PO-010306,SUP-021,2025-05-03,2025-06-15,4000.70,pago,0
AP-0012883,PO-010307,SUP-026,2025-06-04,2025-07-17,4075.92,pago,0
AP-0012884,PO-010308,SUP-031,2025-07-05,2025-08-17,2075.90,pago,0
AP-0012885,PO-010308,SUP-031,2025-07-05,2025-09-04,2075.90,pago,0
AP-0012886,PO-010309,SUP-036,2025-08-06,2025-09-18,4228.37,pago,0
AP-0012887,PO-010310,SUP-041,2025-09-07,2025-10-20,4305.60,pago,0
AP-0012888,PO-010311,SUP-046,2025-10-08,2025-11-20,4383.50,pago,0
AP-0012889,PO-010312,SUP-051,2025-11-09,2025-12-22,2231.04,pago,0
AP-0012890,PO-010312,SUP-051,2025-11-09,2026-01-09,2231.04,pago,0
AP-0012891,PO-010313,SUP-056,2025-12-10,2026-01-22,4541.33,pago,0
AP-0012892,PO-010314,SUP-061,2026-01-11,2026-02-23,4621.25,pago,0
AP-0012893,PO-010315,SUP-066,2026-02-12,2026-03-27,4701.84,pago,0
AP-0012894,PO-010316,SUP-071,2026-03-13,2026-04-25,2391.55,pago,0
AP-0012895,PO-010316,SUP-071,2026-03-13,2026-05-13,2391.55,pago,0
AP-0012896,PO-010317,SUP-076,2026-04-14,2026-05-27,4865.04,pago,0
AP-0012897,PO-010318,SUP-081,2026-05-15,2026-06-27,4947.65,pago,0
AP-0012898,PO-010319,SUP-001,2026-06-16,2026-07-29,5030.93,pago,0
AP-0012899,PO-010320,SUP-006,2026-07-17,2026-08-29,2557.44,pago,0
AP-0012900,PO-010320,SUP-006,2026-07-17,2026-09-16,2557.44,pago,0
AP-0012901,PO-010321,SUP-011,2024-08-18,2024-09-30,4362.00,pago,0
AP-0012902,PO-010322,SUP-016,2024-09-19,2024-11-01,4439.23,pago,0
AP-0012903,PO-010323,SUP-021,2024-10-20,2024-12-02,4517.14,pago,0
AP-0012904,PO-010324,SUP-026,2024-11-21,2025-01-03,2297.86,pago,0
AP-0012905,PO-010324,SUP-026,2024-11-21,2025-01-21,2297.86,pago,0
AP-0012906,PO-010325,SUP-031,2024-12-22,2025-02-03,4674.96,pago,0
AP-0012907,PO-010326,SUP-036,2025-01-23,2025-03-07,4754.88,pago,0
AP-0012908,PO-010327,SUP-041,2025-02-24,2025-04-08,4835.47,pago,0
AP-0012909,PO-010328,SUP-046,2025-03-25,2025-05-07,2458.37,pago,0
AP-0012910,PO-010328,SUP-046,2025-03-25,2025-05-25,2458.37,pago,0
AP-0012911,PO-010329,SUP-051,2025-04-26,2025-06-08,4998.67,pago,0
AP-0012912,PO-010330,SUP-056,2025-05-27,2025-07-09,5081.28,pago,0
AP-0012913,PO-010331,SUP-061,2025-06-28,2025-08-10,5164.56,pago,0
AP-0012914,PO-010332,SUP-066,2025-07-01,2025-08-13,2624.26,pago,0
AP-0012915,PO-010332,SUP-066,2025-07-01,2025-08-31,2624.26,pago,0
AP-0012916,PO-010333,SUP-071,2025-08-02,2025-09-14,5333.14,pago,0
AP-0012917,PO-010334,SUP-076,2025-09-03,2025-10-16,5418.43,pago,0
AP-0012918,PO-010335,SUP-081,2025-10-04,2025-11-16,5504.40,pago,0
AP-0012919,PO-010336,SUP-001,2025-11-05,2025-12-18,2795.52,pago,0
AP-0012920,PO-010336,SUP-001,2025-11-05,2026-01-05,2795.52,pago,0
AP-0012921,PO-010337,SUP-006,2025-12-06,2026-01-18,5678.35,pago,0
AP-0012922,PO-010338,SUP-011,2026-01-07,2026-02-19,5766.34,pago,0
AP-0012923,PO-010339,SUP-016,2026-02-08,2026-03-23,5854.99,pago,0
AP-0012924,PO-010340,SUP-021,2026-03-09,2026-04-21,2972.16,pago,0
AP-0012925,PO-010340,SUP-021,2026-03-09,2026-05-09,2972.16,pago,0
AP-0012926,PO-010341,SUP-026,2026-04-10,2026-05-23,6034.32,pago,0
AP-0012927,PO-010342,SUP-031,2026-05-11,2026-06-23,6124.99,pago,0
AP-0012928,PO-010343,SUP-036,2026-06-12,2026-07-25,6216.34,pago,0
AP-0012929,PO-010344,SUP-041,2026-07-13,2026-08-25,3154.18,pago,0
AP-0012930,PO-010344,SUP-041,2026-07-13,2026-09-12,3154.18,pago,0
AP-0012931,PO-010345,SUP-046,2024-08-14,2024-09-26,5370.00,pago,0
AP-0012932,PO-010346,SUP-051,2024-09-15,2024-10-28,5455.30,pago,0
AP-0012933,PO-010347,SUP-056,2024-10-16,2024-11-28,5541.26,pago,0
AP-0012934,PO-010348,SUP-061,2024-11-17,2024-12-30,2813.95,pago,0
AP-0012935,PO-010348,SUP-061,2024-11-17,2025-01-17,2813.95,pago,0
AP-0012936,PO-010349,SUP-066,2024-12-18,2025-01-30,5715.22,pago,0
AP-0012937,PO-010350,SUP-071,2025-01-19,2025-03-03,1872.00,pago,0
AP-0012938,PO-010351,SUP-076,2025-02-20,2025-04-04,1930.42,pago,0
AP-0012939,PO-010352,SUP-081,2025-03-21,2025-05-03,994.75,pago,0
AP-0012940,PO-010352,SUP-081,2025-03-21,2025-05-21,994.75,pago,0
AP-0012941,PO-010353,SUP-001,2025-04-22,2025-06-04,2049.26,pago,0
AP-0012942,PO-010354,SUP-006,2025-05-23,2025-07-05,2109.70,pago,0
AP-0012943,PO-010355,SUP-011,2025-06-24,2025-08-06,2170.80,pago,0
AP-0012944,PO-010356,SUP-016,2025-07-25,2025-09-06,1116.29,pago,0
AP-0012945,PO-010356,SUP-016,2025-07-25,2025-09-24,1116.29,pago,0
AP-0012946,PO-010357,SUP-021,2025-08-26,2025-10-08,2295.02,pago,0
AP-0012947,PO-010358,SUP-026,2025-09-27,2025-11-09,2358.14,pago,0
AP-0012948,PO-010359,SUP-031,2025-10-28,2025-12-10,2421.94,pago,0
AP-0012949,PO-010360,SUP-036,2025-11-01,2025-12-14,1243.20,pago,0
AP-0012950,PO-010360,SUP-036,2025-11-01,2026-01-01,1243.20,pago,0
AP-0012951,PO-010361,SUP-041,2025-12-02,2026-01-14,2551.54,pago,0
AP-0012952,PO-010362,SUP-046,2026-01-03,2026-02-15,2617.34,pago,0
AP-0012953,PO-010363,SUP-051,2026-02-04,2026-03-19,2683.82,pago,0
AP-0012954,PO-010364,SUP-056,2026-03-05,2026-04-17,1375.49,pago,0
AP-0012955,PO-010364,SUP-056,2026-03-05,2026-05-05,1375.49,pago,0
AP-0012956,PO-010365,SUP-061,2026-04-06,2026-05-19,2818.80,pago,0
AP-0012957,PO-010366,SUP-066,2026-05-07,2026-06-19,2887.30,pago,0
AP-0012958,PO-010367,SUP-071,2026-06-08,2026-07-21,2956.46,pago,0
AP-0012959,PO-010368,SUP-076,2026-07-09,2026-08-21,1513.15,pago,0
AP-0012960,PO-010368,SUP-076,2026-07-09,2026-09-08,1513.15,pago,0
AP-0012961,PO-010369,SUP-081,2024-08-10,2024-09-22,2598.00,pago,0
AP-0012962,PO-010370,SUP-001,2024-09-11,2024-10-24,2661.12,pago,0
AP-0012963,PO-010371,SUP-006,2024-10-12,2024-11-24,2724.91,pago,0
AP-0012964,PO-010372,SUP-011,2024-11-13,2024-12-26,1394.69,pago,0
AP-0012965,PO-010372,SUP-011,2024-11-13,2025-01-13,1394.69,pago,0
AP-0012966,PO-010373,SUP-016,2024-12-14,2025-01-26,2854.51,pago,0
AP-0012967,PO-010374,SUP-021,2025-01-15,2025-02-27,2920.32,pago,0
AP-0012968,PO-010375,SUP-026,2025-02-16,2025-03-31,2986.80,pago,0
AP-0012969,PO-010376,SUP-031,2025-03-17,2025-04-29,1526.98,pago,0
AP-0012970,PO-010376,SUP-031,2025-03-17,2025-05-17,1526.98,pago,0
AP-0012971,PO-010377,SUP-036,2025-04-18,2025-05-31,3121.78,pago,0
AP-0012972,PO-010378,SUP-041,2025-05-19,2025-07-01,3190.27,pago,0
AP-0012973,PO-010379,SUP-046,2025-06-20,2025-08-02,3259.44,pago,0
AP-0012974,PO-010380,SUP-051,2025-07-21,2025-09-02,1664.64,pago,0
AP-0012975,PO-010380,SUP-051,2025-07-21,2025-09-20,1664.64,pago,0
AP-0012976,PO-010381,SUP-056,2025-08-22,2025-10-04,3399.79,pago,0
AP-0012977,PO-010382,SUP-061,2025-09-23,2025-11-05,3470.98,pago,0
AP-0012978,PO-010383,SUP-066,2025-10-24,2025-12-06,3542.83,pago,0
AP-0012979,PO-010384,SUP-071,2025-11-25,2026-01-07,1807.68,pago,0
AP-0012980,PO-010384,SUP-071,2025-11-25,2026-01-25,1807.68,pago,0
AP-0012981,PO-010385,SUP-076,2025-12-26,2026-02-07,3688.56,pago,0
AP-0012982,PO-010386,SUP-081,2026-01-27,2026-03-11,3762.43,pago,0
AP-0012983,PO-010387,SUP-001,2026-02-28,2026-04-12,3836.98,pago,0
AP-0012984,PO-010388,SUP-006,2026-03-01,2026-04-13,1956.10,pago,0
AP-0012985,PO-010388,SUP-006,2026-03-01,2026-05-01,1956.10,pago,0
AP-0012986,PO-010389,SUP-011,2026-04-02,2026-05-15,3988.08,pago,0
AP-0012987,PO-010390,SUP-016,2026-05-03,2026-06-15,4064.64,pago,0
AP-0012988,PO-010391,SUP-021,2026-06-04,2026-07-17,4141.87,pago,0
AP-0012989,PO-010392,SUP-026,2026-07-05,2026-08-17,2109.89,pago,0
AP-0012990,PO-010392,SUP-026,2026-07-05,2026-09-04,2109.89,pago,0
AP-0012991,PO-010393,SUP-031,2024-08-06,2024-09-18,3606.00,pago,0
AP-0012992,PO-010394,SUP-036,2024-09-07,2024-10-20,3677.18,pago,0
AP-0012993,PO-010395,SUP-041,2024-10-08,2024-11-20,3749.04,pago,0
AP-0012994,PO-010396,SUP-046,2024-11-09,2024-12-22,1910.78,pago,0
AP-0012995,PO-010396,SUP-046,2024-11-09,2025-01-09,1910.78,pago,0
AP-0012996,PO-010397,SUP-051,2024-12-10,2025-01-22,3894.77,pago,0
AP-0012997,PO-010398,SUP-056,2025-01-11,2025-02-23,3968.64,pago,0
AP-0012998,PO-010399,SUP-061,2025-02-12,2025-03-27,4043.18,pago,0
AP-0012999,PO-010400,SUP-066,2025-03-13,2025-04-25,2059.20,pago,0
AP-0013000,PO-010400,SUP-066,2025-03-13,2025-05-13,2059.20,pago,0
AP-0013001,PO-010401,SUP-071,2025-04-14,2025-05-27,4194.29,pago,0
AP-0013002,PO-010402,SUP-076,2025-05-15,2025-06-27,4270.85,pago,0
AP-0013003,PO-010403,SUP-081,2025-06-16,2025-07-29,4348.08,pago,0
AP-0013004,PO-010404,SUP-001,2025-07-17,2025-08-29,2212.99,pago,0
AP-0013005,PO-010404,SUP-001,2025-07-17,2025-09-16,2212.99,pago,0
AP-0013006,PO-010405,SUP-006,2025-08-18,2025-09-30,4504.56,pago,0
AP-0013007,PO-010406,SUP-011,2025-09-19,2025-11-01,4583.81,pago,0
AP-0013008,PO-010407,SUP-016,2025-10-20,2025-12-02,4663.73,pago,0
AP-0013009,PO-010408,SUP-021,2025-11-21,2026-01-03,2372.16,pago,0
AP-0013010,PO-010408,SUP-021,2025-11-21,2026-01-21,2372.16,pago,0
AP-0013011,PO-010409,SUP-026,2025-12-22,2026-02-03,4825.58,pago,0
AP-0013012,PO-010410,SUP-031,2026-01-23,2026-03-07,4907.52,pago,0
AP-0013013,PO-010411,SUP-036,2026-02-24,2026-04-08,4990.13,pago,0
AP-0013014,PO-010412,SUP-041,2026-03-25,2026-05-07,2536.70,pago,0
AP-0013015,PO-010412,SUP-041,2026-03-25,2026-05-25,2536.70,pago,0
AP-0013016,PO-010413,SUP-046,2026-04-26,2026-06-08,5157.36,pago,0
AP-0013017,PO-010414,SUP-051,2026-05-27,2026-07-09,5241.98,pago,0
AP-0013018,PO-010415,SUP-056,2026-06-28,2026-08-10,5327.28,pago,0
AP-0013019,PO-010416,SUP-061,2026-07-01,2026-08-13,2706.62,pago,0
AP-0013020,PO-010416,SUP-061,2026-07-01,2026-08-31,2706.62,pago,0
AP-0013021,PO-010417,SUP-066,2024-08-02,2024-09-14,4614.00,pago,0
AP-0013022,PO-010418,SUP-071,2024-09-03,2024-10-16,4693.25,pago,0
AP-0013023,PO-010419,SUP-076,2024-10-04,2024-11-16,4773.17,pago,0
AP-0013024,PO-010420,SUP-081,2024-11-05,2024-12-18,2426.88,pago,0
AP-0013025,PO-010420,SUP-081,2024-11-05,2025-01-05,2426.88,pago,0
AP-0013026,PO-010421,SUP-001,2024-12-06,2025-01-18,4935.02,pago,0
AP-0013027,PO-010422,SUP-006,2025-01-07,2025-02-19,5016.96,pago,0
AP-0013028,PO-010423,SUP-011,2025-02-08,2025-03-23,5099.57,pago,0
AP-0013029,PO-010424,SUP-016,2025-03-09,2025-04-21,2591.42,pago,0
AP-0013030,PO-010424,SUP-016,2025-03-09,2025-05-09,2591.42,pago,0
AP-0013031,PO-010425,SUP-021,2025-04-10,2025-05-23,5266.80,pago,0
AP-0013032,PO-010426,SUP-026,2025-05-11,2025-06-23,5351.42,pago,0
AP-0013033,PO-010427,SUP-031,2025-06-12,2025-07-25,5436.72,pago,0
AP-0013034,PO-010428,SUP-036,2025-07-13,2025-08-25,2761.34,pago,0
AP-0013035,PO-010428,SUP-036,2025-07-13,2025-09-12,2761.34,pago,0
AP-0013036,PO-010429,SUP-041,2025-08-14,2025-09-26,5609.33,pago,0
AP-0013037,PO-010430,SUP-046,2025-09-15,2025-10-28,5696.64,pago,0
AP-0013038,PO-010431,SUP-051,2025-10-16,2025-11-28,5784.62,pago,0
AP-0013039,PO-010432,SUP-056,2025-11-17,2025-12-30,2936.64,pago,0
AP-0013040,PO-010432,SUP-056,2025-11-17,2026-01-17,2936.64,pago,0
AP-0013041,PO-010433,SUP-061,2025-12-18,2026-01-30,5962.61,pago,0
AP-0013042,PO-010434,SUP-066,2026-01-19,2026-03-03,6052.61,pago,0
AP-0013043,PO-010435,SUP-071,2026-02-20,2026-04-04,6143.28,pago,0
AP-0013044,PO-010436,SUP-076,2026-03-21,2026-05-03,3117.31,pago,0
AP-0013045,PO-010436,SUP-076,2026-03-21,2026-05-21,3117.31,pago,0
AP-0013046,PO-010437,SUP-081,2026-04-22,2026-06-04,6326.64,pago,0
AP-0013047,PO-010438,SUP-001,2026-05-23,2026-07-05,6419.33,pago,0
AP-0013048,PO-010439,SUP-006,2026-06-24,2026-08-06,6512.69,pago,0
AP-0013049,PO-010440,SUP-011,2026-07-25,2026-09-06,1065.60,pago,0
AP-0013050,PO-010440,SUP-011,2026-07-25,2026-09-24,1065.60,pago,0
AP-0013051,PO-010441,SUP-016,2024-08-26,2024-10-08,1842.00,pago,0
AP-0013052,PO-010442,SUP-021,2024-09-27,2024-11-09,1899.07,pago,0
AP-0013053,PO-010443,SUP-026,2024-10-28,2024-12-10,1956.82,pago,0
AP-0013054,PO-010444,SUP-031,2024-11-01,2024-12-14,1007.62,pago,0
AP-0013055,PO-010444,SUP-031,2024-11-01,2025-01-01,1007.62,pago,0
AP-0013056,PO-010445,SUP-036,2024-12-02,2025-01-14,2074.32,pago,0
AP-0013057,PO-010446,SUP-041,2025-01-03,2025-02-15,2134.08,pago,0
AP-0013058,PO-010447,SUP-046,2025-02-04,2025-03-19,2194.51,pago,0
AP-0013059,PO-010448,SUP-051,2025-03-05,2025-04-17,1127.81,pago,0
AP-0013060,PO-010448,SUP-051,2025-03-05,2025-05-05,1127.81,pago,0
AP-0013061,PO-010449,SUP-056,2025-04-06,2025-05-19,2317.39,pago,0
AP-0013062,PO-010450,SUP-061,2025-05-07,2025-06-19,2379.84,pago,0
AP-0013063,PO-010451,SUP-066,2025-06-08,2025-07-21,2442.96,pago,0
AP-0013064,PO-010452,SUP-071,2025-07-09,2025-08-21,1253.38,pago,0
AP-0013065,PO-010452,SUP-071,2025-07-09,2025-09-08,1253.38,pago,0
AP-0013066,PO-010453,SUP-076,2025-08-10,2025-09-22,2571.22,pago,0
AP-0013067,PO-010454,SUP-081,2025-09-11,2025-10-24,2636.35,pago,0
AP-0013068,PO-010455,SUP-001,2025-10-12,2025-11-24,2702.16,pago,0
AP-0013069,PO-010456,SUP-006,2025-11-13,2025-12-26,1384.32,pago,0
AP-0013070,PO-010456,SUP-006,2025-11-13,2026-01-13,1384.32,pago,0
AP-0013071,PO-010457,SUP-011,2025-12-14,2026-01-26,2835.79,pago,0
AP-0013072,PO-010458,SUP-016,2026-01-15,2026-02-27,2903.62,pago,0
AP-0013073,PO-010459,SUP-021,2026-02-16,2026-03-31,2972.11,pago,0
AP-0013074,PO-010460,SUP-026,2026-03-17,2026-04-29,1520.64,pago,0
AP-0013075,PO-010460,SUP-026,2026-03-17,2026-05-17,1520.64,pago,0
AP-0013076,PO-010461,SUP-031,2026-04-18,2026-05-31,3111.12,pago,0
AP-0013077,PO-010462,SUP-036,2026-05-19,2026-07-01,3181.63,pago,0
AP-0013078,PO-010463,SUP-041,2026-06-20,2026-08-02,3252.82,pago,0
AP-0013079,PO-010464,SUP-046,2026-07-21,2026-09-02,1662.34,pago,0
AP-0013080,PO-010464,SUP-046,2026-07-21,2026-09-20,1662.34,pago,0
AP-0013081,PO-010465,SUP-051,2024-08-22,2024-10-04,2850.00,pago,0
AP-0013082,PO-010466,SUP-056,2024-09-23,2024-11-05,2915.14,pago,0
AP-0013083,PO-010467,SUP-061,2024-10-24,2024-12-06,2980.94,pago,0
AP-0013084,PO-010468,SUP-066,2024-11-25,2025-01-07,1523.71,pago,0
AP-0013085,PO-010468,SUP-066,2024-11-25,2025-01-25,1523.71,pago,0
AP-0013086,PO-010469,SUP-071,2024-12-26,2025-02-07,3114.58,pago,0
AP-0013087,PO-010470,SUP-076,2025-01-27,2025-03-11,3182.40,pago,0
AP-0013088,PO-010471,SUP-081,2025-02-28,2025-04-12,3250.90,pago,0
AP-0013089,PO-010472,SUP-001,2025-03-01,2025-04-13,1660.03,pago,0
AP-0013090,PO-010472,SUP-001,2025-03-01,2025-05-01,1660.03,pago,0
AP-0013091,PO-010473,SUP-006,2025-04-02,2025-05-15,3389.90,pago,0
AP-0013092,PO-010474,SUP-011,2025-05-03,2025-06-15,3460.42,pago,0
AP-0013093,PO-010475,SUP-016,2025-06-04,2025-07-17,3531.60,pago,0
AP-0013094,PO-010476,SUP-021,2025-07-05,2025-08-17,1801.73,pago,0
AP-0013095,PO-010476,SUP-021,2025-07-05,2025-09-04,1801.73,pago,0
AP-0013096,PO-010477,SUP-026,2025-08-06,2025-09-18,3675.98,pago,0
AP-0013097,PO-010478,SUP-031,2025-09-07,2025-10-20,3749.18,pago,0
AP-0013098,PO-010479,SUP-036,2025-10-08,2025-11-20,3823.06,pago,0
AP-0013099,PO-010480,SUP-041,2025-11-09,2025-12-22,1948.80,pago,0
AP-0013100,PO-010480,SUP-041,2025-11-09,2026-01-09,1948.80,pago,0
AP-0013101,PO-010481,SUP-046,2025-12-10,2026-01-22,3972.82,pago,0
AP-0013102,PO-010482,SUP-051,2026-01-11,2026-02-23,4048.70,pago,0
AP-0013103,PO-010483,SUP-056,2026-02-12,2026-03-27,4125.26,pago,0
AP-0013104,PO-010484,SUP-061,2026-03-13,2026-04-25,2101.25,pago,0
AP-0013105,PO-010484,SUP-061,2026-03-13,2026-05-13,2101.25,pago,0
AP-0013106,PO-010485,SUP-066,2026-04-14,2026-05-27,4280.40,pago,0
AP-0013107,PO-010486,SUP-071,2026-05-15,2026-06-27,4358.98,pago,0
AP-0013108,PO-010487,SUP-076,2026-06-16,2026-07-29,4438.22,pago,0
AP-0013109,PO-010488,SUP-081,2026-07-17,2026-08-29,2259.07,pago,0
AP-0013110,PO-010488,SUP-081,2026-07-17,2026-09-16,2259.07,pago,0
AP-0013111,PO-010489,SUP-001,2024-08-18,2024-09-30,3858.00,pago,0
AP-0013112,PO-010490,SUP-006,2024-09-19,2024-11-01,3931.20,pago,0
AP-0013113,PO-010491,SUP-011,2024-10-20,2024-12-02,4005.07,pago,0
AP-0013114,PO-010492,SUP-016,2024-11-21,2025-01-03,2039.81,pago,0
AP-0013115,PO-010492,SUP-016,2024-11-21,2025-01-21,2039.81,pago,0
AP-0013116,PO-010493,SUP-021,2024-12-22,2025-02-03,4154.83,pago,0
AP-0013117,PO-010494,SUP-026,2025-01-23,2025-03-07,4230.72,pago,0
AP-0013118,PO-010495,SUP-031,2025-02-24,2025-04-08,4307.28,pago,0
AP-0013119,PO-010496,SUP-036,2025-03-25,2025-05-07,2192.26,pago,0
AP-0013120,PO-010496,SUP-036,2025-03-25,2025-05-25,2192.26,pago,0
AP-0013121,PO-010497,SUP-041,2025-04-26,2025-06-08,4462.42,pago,0
AP-0013122,PO-010498,SUP-046,2025-05-27,2025-07-09,4540.99,pago,0
AP-0013123,PO-010499,SUP-051,2025-06-28,2025-08-10,4620.24,pago,0
AP-0013124,PO-010500,SUP-056,2025-07-01,2025-08-13,2350.08,pago,0
AP-0013125,PO-010500,SUP-056,2025-07-01,2025-08-31,2350.08,pago,0
AP-0013126,PO-010501,SUP-061,2025-08-02,2025-09-14,4780.75,pago,0
AP-0013127,PO-010502,SUP-066,2025-09-03,2025-10-16,4862.02,pago,0
AP-0013128,PO-010503,SUP-071,2025-10-04,2025-11-16,4943.95,pago,0
AP-0013129,PO-010504,SUP-076,2025-11-05,2025-12-18,2513.28,pago,0
AP-0013130,PO-010504,SUP-076,2025-11-05,2026-01-05,2513.28,pago,0
AP-0013131,PO-010505,SUP-081,2025-12-06,2026-01-18,5109.84,pago,0
AP-0013132,PO-010506,SUP-001,2026-01-07,2026-02-19,5193.79,pago,0
AP-0013133,PO-010507,SUP-006,2026-02-08,2026-03-23,5278.42,pago,0
AP-0013134,PO-010508,SUP-011,2026-03-09,2026-04-21,2681.86,pago,0
AP-0013135,PO-010508,SUP-011,2026-03-09,2026-05-09,2681.86,pago,0
AP-0013136,PO-010509,SUP-016,2026-04-10,2026-05-23,5449.68,pago,0
AP-0013137,PO-010510,SUP-021,2026-05-11,2026-06-23,5536.32,pago,0
AP-0013138,PO-010511,SUP-026,2026-06-12,2026-07-25,5623.63,pago,0
AP-0013139,PO-010512,SUP-031,2026-07-13,2026-08-25,2855.81,pago,0
AP-0013140,PO-010512,SUP-031,2026-07-13,2026-09-12,2855.81,pago,0
AP-0013141,PO-010513,SUP-036,2024-08-14,2024-09-26,4866.00,pago,0
AP-0013142,PO-010514,SUP-041,2024-09-15,2024-10-28,4947.26,pago,0
AP-0013143,PO-010515,SUP-046,2024-10-16,2024-11-28,5029.20,pago,0
AP-0013144,PO-010516,SUP-051,2024-11-17,2024-12-30,2555.90,pago,0
AP-0013145,PO-010516,SUP-051,2024-11-17,2025-01-17,2555.90,pago,0
AP-0013146,PO-010517,SUP-056,2024-12-18,2025-01-30,5195.09,pago,0
AP-0013147,PO-010518,SUP-061,2025-01-19,2025-03-03,5279.04,pago,0
AP-0013148,PO-010519,SUP-066,2025-02-20,2025-04-04,5363.66,pago,0
AP-0013149,PO-010520,SUP-071,2025-03-21,2025-05-03,2724.48,pago,0
AP-0013150,PO-010520,SUP-071,2025-03-21,2025-05-21,2724.48,pago,0
AP-0013151,PO-010521,SUP-076,2025-04-22,2025-06-04,5534.93,pago,0
AP-0013152,PO-010522,SUP-081,2025-05-23,2025-07-05,5621.57,pago,0
AP-0013153,PO-010523,SUP-001,2025-06-24,2025-08-06,5708.88,pago,0
AP-0013154,PO-010524,SUP-006,2025-07-25,2025-09-06,2898.43,pago,0
AP-0013155,PO-010524,SUP-006,2025-07-25,2025-09-24,2898.43,pago,0
AP-0013156,PO-010525,SUP-011,2025-08-26,2025-10-08,5885.52,pago,0
AP-0013157,PO-010526,SUP-016,2025-09-27,2025-11-09,5974.85,pago,0
AP-0013158,PO-010527,SUP-021,2025-10-28,2025-12-10,6064.85,pago,0
AP-0013159,PO-010528,SUP-026,2025-11-01,2025-12-14,3077.76,pago,0
AP-0013160,PO-010528,SUP-026,2025-11-01,2026-01-01,3077.76,pago,0
AP-0013161,PO-010529,SUP-031,2025-12-02,2026-01-14,6246.86,pago,0
AP-0013162,PO-010530,SUP-036,2026-01-03,2026-02-15,2044.80,pago,0
AP-0013163,PO-010531,SUP-041,2026-02-04,2026-03-19,2107.25,pago,0
AP-0013164,PO-010532,SUP-046,2026-03-05,2026-04-17,1085.18,pago,0
AP-0013165,PO-010532,SUP-046,2026-03-05,2026-05-05,1085.18,pago,0
AP-0013166,PO-010533,SUP-051,2026-04-06,2026-05-19,2234.16,pago,0
AP-0013167,PO-010534,SUP-056,2026-05-07,2026-06-19,2298.62,pago,0
AP-0013168,PO-010535,SUP-061,2026-06-08,2026-07-21,2363.76,pago,0
AP-0013169,PO-010536,SUP-066,2026-07-09,2026-08-21,1214.78,pago,0
AP-0013170,PO-010536,SUP-066,2026-07-09,2026-09-08,1214.78,pago,0
AP-0013171,PO-010537,SUP-071,2024-08-10,2024-09-22,2094.00,pago,0
AP-0013172,PO-010538,SUP-076,2024-09-11,2024-10-24,2153.09,pago,0
AP-0013173,PO-010539,SUP-081,2024-10-12,2024-11-24,2212.85,pago,0
AP-0013174,PO-010540,SUP-001,2024-11-13,2024-12-26,1136.64,pago,0
AP-0013175,PO-010540,SUP-001,2024-11-13,2025-01-13,1136.64,pago,0
AP-0013176,PO-010541,SUP-006,2024-12-14,2025-01-26,2334.38,pago,0
AP-0013177,PO-010542,SUP-011,2025-01-15,2025-02-27,2396.16,pago,0
AP-0013178,PO-010543,SUP-016,2025-02-16,2025-03-31,2458.61,pago,0
AP-0013179,PO-010544,SUP-021,2025-03-17,2025-04-29,1260.86,pago,0
AP-0013180,PO-010544,SUP-021,2025-03-17,2025-05-17,1260.86,pago,0
AP-0013181,PO-010545,SUP-026,2025-04-18,2025-05-31,2585.52,pago,0
AP-0013182,PO-010546,SUP-031,2025-05-19,2025-07-01,2649.98,pago,0
AP-0013183,PO-010547,SUP-036,2025-06-20,2025-08-02,2715.12,pago,0
AP-0013184,PO-010548,SUP-041,2025-07-21,2025-09-02,1390.46,pago,0
AP-0013185,PO-010548,SUP-041,2025-07-21,2025-09-20,1390.46,pago,0
AP-0013186,PO-010549,SUP-046,2025-08-22,2025-10-04,2847.41,pago,0
AP-0013187,PO-010550,SUP-051,2025-09-23,2025-11-05,2914.56,pago,0
AP-0013188,PO-010551,SUP-056,2025-10-24,2025-12-06,2982.38,pago,0
AP-0013189,PO-010552,SUP-061,2025-11-25,2026-01-07,1525.44,pago,0
AP-0013190,PO-010552,SUP-061,2025-11-25,2026-01-25,1525.44,pago,0
AP-0013191,PO-010553,SUP-066,2025-12-26,2026-02-07,3120.05,pago,0
AP-0013192,PO-010554,SUP-071,2026-01-27,2026-03-11,3189.89,pago,0
AP-0013193,PO-010555,SUP-076,2026-02-28,2026-04-12,3260.40,pago,0
AP-0013194,PO-010556,SUP-081,2026-03-01,2026-04-13,1665.79,pago,0
AP-0013195,PO-010556,SUP-081,2026-03-01,2026-05-01,1665.79,pago,0
AP-0013196,PO-010557,SUP-001,2026-04-02,2026-05-15,3403.44,pago,0
AP-0013197,PO-010558,SUP-006,2026-05-03,2026-06-15,3475.97,pago,0
AP-0013198,PO-010559,SUP-011,2026-06-04,2026-07-17,3549.17,pago,0
AP-0013199,PO-010560,SUP-016,2026-07-05,2026-08-17,1811.52,pago,0
AP-0013200,PO-010560,SUP-016,2026-07-05,2026-09-04,1811.52,pago,0
AP-0013201,PO-010561,SUP-021,2024-08-06,2024-09-18,3102.00,pago,0
AP-0013202,PO-010562,SUP-026,2024-09-07,2024-10-20,3169.15,pago,0
