order_item_id,order_id,product_external_id,quantity,unit_price,line_total
OI-0084501,O-016901,PRD-00370,2,381.73,763.46
OI-0084502,O-016901,PRD-00389,3,254.49,763.47
OI-0084503,O-016901,PRD-00408,1,763.46,763.46
OI-0084504,O-016901,PRD-00427,2,381.73,763.46
OI-0084505,O-016901,PRD-00446,3,254.49,763.47
OI-0084506,O-016902,PRD-00465,2,300.84,601.68
OI-0084507,O-016902,PRD-00484,3,200.56,601.68
OI-0084508,O-016902,PRD-00503,1,601.68,601.68
OI-0084509,O-016902,PRD-00522,2,300.84,601.68
OI-0084510,O-016902,PRD-00541,3,200.56,601.68
OI-0084511,O-016903,PRD-00560,2,304.06,608.12
OI-0084512,O-016903,PRD-00579,3,202.71,608.13
OI-0084513,O-016903,PRD-00598,1,608.12,608.12
OI-0084514,O-016903,PRD-00617,2,304.06,608.12
OI-0084515,O-016903,PRD-00636,3,202.71,608.13
OI-0084516,O-016904,PRD-00655,2,360.72,721.44
OI-0084517,O-016904,PRD-00674,3,240.48,721.44
OI-0084518,O-016904,PRD-00693,1,721.44,721.44
OI-0084519,O-016904,PRD-00712,2,360.72,721.44
OI-0084520,O-016904,PRD-00731,3,240.48,721.44
OI-0084521,O-016905,PRD-00750,2,364.50,729.00
OI-0084522,O-016905,PRD-00769,3,243.00,729.00
OI-0084523,O-016905,PRD-00788,1,729.00,729.00
OI-0084524,O-016905,PRD-00807,2,364.50,729.00
OI-0084525,O-016905,PRD-00826,3,243.00,729.00
OI-0084526,O-016906,PRD-00845,2,341.00,682.00
OI-0084527,O-016906,PRD-00864,3,227.33,681.99
OI-0084528,O-016906,PRD-00883,1,682.00,682.00
OI-0084529,O-016906,PRD-00902,2,341.00,682.00
OI-0084530,O-016906,PRD-00921,3,227.33,681.99
OI-0084531,O-016907,PRD-00940,2,344.50,689.00
OI-0084532,O-016907,PRD-00959,3,229.67,689.01
OI-0084533,O-016907,PRD-00978,1,689.00,689.00
OI-0084534,O-016907,PRD-00997,2,344.50,689.00
OI-0084535,O-016907,PRD-01016,3,229.67,689.01
OI-0084536,O-016908,PRD-01035,2,320.16,640.32
OI-0084537,O-016908,PRD-01054,3,213.44,640.32
OI-0084538,O-016908,PRD-01073,1,640.32,640.32
OI-0084539,O-016908,PRD-01092,2,320.16,640.32
OI-0084540,O-016908,PRD-01111,3,213.44,640.32
OI-0084541,O-016909,PRD-01130,2,351.50,703.00
OI-0084542,O-016909,PRD-01149,3,234.33,702.99
OI-0084543,O-016909,PRD-01168,1,703.00,703.00
OI-0084544,O-016909,PRD-01187,2,351.50,703.00
OI-0084545,O-016909,PRD-01206,3,234.33,702.99
OI-0084546,O-016910,PRD-01225,2,352.87,705.74
OI-0084547,O-016910,PRD-01244,3,235.25,705.75
OI-0084548,O-016910,PRD-01263,1,705.74,705.74
OI-0084549,O-016910,PRD-01282,2,352.87,705.74
OI-0084550,O-016910,PRD-01301,3,235.25,705.75
OI-0084551,O-016911,PRD-01320,2,354.20,708.40
OI-0084552,O-016911,PRD-01339,3,236.13,708.39
OI-0084553,O-016911,PRD-00008,1,708.40,708.40
OI-0084554,O-016911,PRD-00027,2,354.20,708.40
OI-0084555,O-016911,PRD-00046,3,236.13,708.39
OI-0084556,O-016912,PRD-00065,2,419.47,838.94
OI-0084557,O-016912,PRD-00084,3,279.65,838.95
OI-0084558,O-016912,PRD-00103,1,838.94,838.94
OI-0084559,O-016912,PRD-00122,2,419.47,838.94
OI-0084560,O-016912,PRD-00141,3,279.65,838.95
OI-0084561,O-016913,PRD-00160,2,420.94,841.88
OI-0084562,O-016913,PRD-00179,3,280.63,841.89
OI-0084563,O-016913,PRD-00198,1,841.88,841.88
OI-0084564,O-016913,PRD-00217,2,420.94,841.88
OI-0084565,O-016913,PRD-00236,3,280.63,841.89
OI-0084566,O-016914,PRD-00255,2,329.30,658.60
OI-0084567,O-016914,PRD-00274,3,219.53,658.59
OI-0084568,O-016914,PRD-00293,1,658.59,658.59
OI-0084569,O-016914,PRD-00312,2,329.30,658.60
OI-0084570,O-016914,PRD-00331,3,219.53,658.59
OI-0084571,O-016915,PRD-00350,2,330.36,660.72
OI-0084572,O-016915,PRD-00369,3,220.24,660.72
OI-0084573,O-016915,PRD-00388,1,660.73,660.73
OI-0084574,O-016915,PRD-00407,2,330.36,660.72
OI-0084575,O-016915,PRD-00426,3,220.24,660.72
OI-0084576,O-016916,PRD-00445,2,389.02,778.04
OI-0084577,O-016916,PRD-00464,3,259.35,778.05
OI-0084578,O-016916,PRD-00483,1,778.05,778.05
OI-0084579,O-016916,PRD-00502,2,389.02,778.04
OI-0084580,O-016916,PRD-00521,3,259.35,778.05
OI-0084581,O-016917,PRD-00540,2,390.19,780.38
OI-0084582,O-016917,PRD-00559,3,260.12,780.36
OI-0084583,O-016917,PRD-00578,1,780.37,780.37
OI-0084584,O-016917,PRD-00597,2,390.19,780.38
OI-0084585,O-016917,PRD-00616,3,260.12,780.36
OI-0084586,O-016918,PRD-00635,2,362.32,724.64
OI-0084587,O-016918,PRD-00654,3,241.55,724.65
OI-0084588,O-016918,PRD-00673,1,724.64,724.64
OI-0084589,O-016918,PRD-00692,2,362.32,724.64
OI-0084590,O-016918,PRD-00711,3,241.55,724.65
OI-0084591,O-016919,PRD-00730,2,363.31,726.62
OI-0084592,O-016919,PRD-00749,3,242.21,726.63
OI-0084593,O-016919,PRD-00768,1,726.62,726.62
OI-0084594,O-016919,PRD-00787,2,363.31,726.62
OI-0084595,O-016919,PRD-00806,3,242.21,726.63
OI-0084596,O-016920,PRD-00825,2,335.12,670.24
OI-0084597,O-016920,PRD-00844,3,223.41,670.23
OI-0084598,O-016920,PRD-00863,1,670.24,670.24
OI-0084599,O-016920,PRD-00882,2,335.12,670.24
OI-0084600,O-016920,PRD-00901,3,223.41,670.23
OI-0084601,O-016921,PRD-00920,2,393.50,787.00
OI-0084602,O-016921,PRD-00939,3,262.33,786.99
OI-0084603,O-016921,PRD-00958,1,787.00,787.00
OI-0084604,O-016921,PRD-00977,2,393.50,787.00
OI-0084605,O-016921,PRD-00996,3,262.33,786.99
OI-0084606,O-016922,PRD-01015,2,397.00,794.00
OI-0084607,O-016922,PRD-01034,3,264.67,794.01
OI-0084608,O-016922,PRD-01053,1,794.00,794.00
OI-0084609,O-016922,PRD-01072,2,397.00,794.00
OI-0084610,O-016922,PRD-01091,3,264.67,794.01
OI-0084611,O-016923,PRD-01110,2,400.50,801.00
OI-0084612,O-016923,PRD-01129,3,267.00,801.00
OI-0084613,O-016923,PRD-01148,1,801.00,801.00
OI-0084614,O-016923,PRD-01167,2,400.50,801.00
OI-0084615,O-016923,PRD-01186,3,267.00,801.00
OI-0084616,O-016924,PRD-01205,2,476.72,953.44
OI-0084617,O-016924,PRD-01224,3,317.81,953.43
OI-0084618,O-016924,PRD-01243,1,953.44,953.44
OI-0084619,O-016924,PRD-01262,2,476.72,953.44
OI-0084620,O-016924,PRD-01281,3,317.81,953.43
OI-0084621,O-016925,PRD-01300,2,480.85,961.70
OI-0084622,O-016925,PRD-01319,3,320.57,961.71
OI-0084623,O-016925,PRD-01338,1,961.70,961.70
OI-0084624,O-016925,PRD-00007,2,480.85,961.70
OI-0084625,O-016925,PRD-00026,3,320.57,961.71
OI-0084626,O-016926,PRD-00045,2,378.12,756.24
OI-0084627,O-016926,PRD-00064,3,252.08,756.24
OI-0084628,O-016926,PRD-00083,1,756.24,756.24
OI-0084629,O-016926,PRD-00102,2,378.12,756.24
OI-0084630,O-016926,PRD-00121,3,252.08,756.24
OI-0084631,O-016927,PRD-00140,2,381.34,762.68
OI-0084632,O-016927,PRD-00159,3,254.23,762.69
OI-0084633,O-016927,PRD-00178,1,762.68,762.68
OI-0084634,O-016927,PRD-00197,2,381.34,762.68
OI-0084635,O-016927,PRD-00216,3,254.23,762.69
OI-0084636,O-016928,PRD-00235,2,451.44,902.88
OI-0084637,O-016928,PRD-00254,3,300.96,902.88
OI-0084638,O-016928,PRD-00273,1,902.88,902.88
OI-0084639,O-016928,PRD-00292,2,451.44,902.88
OI-0084640,O-016928,PRD-00311,3,300.96,902.88
OI-0084641,O-016929,PRD-00330,2,455.22,910.44
OI-0084642,O-016929,PRD-00349,3,303.48,910.44
OI-0084643,O-016929,PRD-00368,1,910.44,910.44
OI-0084644,O-016929,PRD-00387,2,455.22,910.44
OI-0084645,O-016929,PRD-00406,3,303.48,910.44
OI-0084646,O-016930,PRD-00425,2,425.00,850.00
OI-0084647,O-016930,PRD-00444,3,283.33,849.99
OI-0084648,O-016930,PRD-00463,1,850.00,850.00
OI-0084649,O-016930,PRD-00482,2,425.00,850.00
OI-0084650,O-016930,PRD-00501,3,283.33,849.99
OI-0084651,O-016931,PRD-00520,2,428.50,857.00
OI-0084652,O-016931,PRD-00539,3,285.67,857.01
OI-0084653,O-016931,PRD-00558,1,857.00,857.00
OI-0084654,O-016931,PRD-00577,2,428.50,857.00
OI-0084655,O-016931,PRD-00596,3,285.67,857.01
OI-0084656,O-016932,PRD-00615,2,397.44,794.88
OI-0084657,O-016932,PRD-00634,3,264.96,794.88
OI-0084658,O-016932,PRD-00653,1,794.88,794.88
OI-0084659,O-016932,PRD-00672,2,397.44,794.88
OI-0084660,O-016932,PRD-00691,3,264.96,794.88
OI-0084661,O-016933,PRD-00710,2,435.50,871.00
OI-0084662,O-016933,PRD-00729,3,290.33,870.99
OI-0084663,O-016933,PRD-00748,1,871.00,871.00
OI-0084664,O-016933,PRD-00767,2,435.50,871.00
OI-0084665,O-016933,PRD-00786,3,290.33,870.99
OI-0084666,O-016934,PRD-00805,2,436.37,872.74
OI-0084667,O-016934,PRD-00824,3,290.91,872.73
OI-0084668,O-016934,PRD-00843,1,872.73,872.73
OI-0084669,O-016934,PRD-00862,2,436.37,872.74
OI-0084670,O-016934,PRD-00881,3,290.91,872.73
OI-0084671,O-016935,PRD-00900,2,437.19,874.38
OI-0084672,O-016935,PRD-00919,3,291.46,874.38
OI-0084673,O-016935,PRD-00938,1,874.38,874.38
OI-0084674,O-016935,PRD-00957,2,437.19,874.38
OI-0084675,O-016935,PRD-00976,3,291.46,874.38
OI-0084676,O-016936,PRD-00995,2,516.81,1033.62
OI-0084677,O-016936,PRD-01014,3,344.54,1033.62
OI-0084678,O-016936,PRD-01033,1,1033.61,1033.61
OI-0084679,O-016936,PRD-01052,2,516.81,1033.62
OI-0084680,O-016936,PRD-01071,3,344.54,1033.62
OI-0084681,O-016937,PRD-01090,2,517.68,1035.36
OI-0084682,O-016937,PRD-01109,3,345.12,1035.36
OI-0084683,O-016937,PRD-01128,1,1035.36,1035.36
OI-0084684,O-016937,PRD-01147,2,517.68,1035.36
OI-0084685,O-016937,PRD-01166,3,345.12,1035.36
OI-0084686,O-016938,PRD-01185,2,404.26,808.52
OI-0084687,O-016938,PRD-01204,3,269.50,808.50
OI-0084688,O-016938,PRD-01223,1,808.51,808.51
OI-0084689,O-016938,PRD-01242,2,404.26,808.52
OI-0084690,O-016938,PRD-01261,3,269.50,808.50
OI-0084691,O-016939,PRD-01280,2,404.86,809.72
OI-0084692,O-016939,PRD-01299,3,269.91,809.73
OI-0084693,O-016939,PRD-01318,1,809.72,809.72
OI-0084694,O-016939,PRD-01337,2,404.86,809.72
OI-0084695,O-016939,PRD-00006,3,269.91,809.73
OI-0084696,O-016940,PRD-00025,2,222.45,444.90
OI-0084697,O-016940,PRD-00044,3,148.30,444.90
OI-0084698,O-016940,PRD-00063,1,444.90,444.90
OI-0084699,O-016940,PRD-00082,2,222.45,444.90
OI-0084700,O-016940,PRD-00101,3,148.30,444.90
OI-0084701,O-016941,PRD-00120,2,224.65,449.30
OI-0084702,O-016941,PRD-00139,3,149.77,449.31
OI-0084703,O-016941,PRD-00158,1,449.31,449.31
OI-0084704,O-016941,PRD-00177,2,224.65,449.30
OI-0084705,O-016941,PRD-00196,3,149.77,449.31
OI-0084706,O-016942,PRD-00215,2,210.01,420.02
OI-0084707,O-016942,PRD-00234,3,140.01,420.03
OI-0084708,O-016942,PRD-00253,1,420.02,420.02
OI-0084709,O-016942,PRD-00272,2,210.01,420.02
OI-0084710,O-016942,PRD-00291,3,140.01,420.03
OI-0084711,O-016943,PRD-00310,2,211.97,423.94
OI-0084712,O-016943,PRD-00329,3,141.31,423.93
OI-0084713,O-016943,PRD-00348,1,423.94,423.94
OI-0084714,O-016943,PRD-00367,2,211.97,423.94
OI-0084715,O-016943,PRD-00386,3,141.31,423.93
OI-0084716,O-016944,PRD-00405,2,196.78,393.56
OI-0084717,O-016944,PRD-00424,3,131.18,393.54
OI-0084718,O-016944,PRD-00443,1,393.55,393.55
OI-0084719,O-016944,PRD-00462,2,196.78,393.56
OI-0084720,O-016944,PRD-00481,3,131.18,393.54
OI-0084721,O-016945,PRD-00500,2,232.50,465.00
OI-0084722,O-016945,PRD-00519,3,155.00,465.00
OI-0084723,O-016945,PRD-00538,1,465.00,465.00
OI-0084724,O-016945,PRD-00557,2,232.50,465.00
OI-0084725,O-016945,PRD-00576,3,155.00,465.00
OI-0084726,O-016946,PRD-00595,2,236.00,472.00
OI-0084727,O-016946,PRD-00614,3,157.33,471.99
OI-0084728,O-016946,PRD-00633,1,472.00,472.00
OI-0084729,O-016946,PRD-00652,2,236.00,472.00
OI-0084730,O-016946,PRD-00671,3,157.33,471.99
OI-0084731,O-016947,PRD-00690,2,239.50,479.00
OI-0084732,O-016947,PRD-00709,3,159.67,479.01
OI-0084733,O-016947,PRD-00728,1,479.00,479.00
OI-0084734,O-016947,PRD-00747,2,239.50,479.00
OI-0084735,O-016947,PRD-00766,3,159.67,479.01
OI-0084736,O-016948,PRD-00785,2,286.74,573.48
OI-0084737,O-016948,PRD-00804,3,191.16,573.48
OI-0084738,O-016948,PRD-00823,1,573.48,573.48
OI-0084739,O-016948,PRD-00842,2,286.74,573.48
OI-0084740,O-016948,PRD-00861,3,191.16,573.48
OI-0084741,O-016949,PRD-00880,2,290.87,581.74
OI-0084742,O-016949,PRD-00899,3,193.91,581.73
OI-0084743,O-016949,PRD-00918,1,581.74,581.74
OI-0084744,O-016949,PRD-00937,2,290.87,581.74
OI-0084745,O-016949,PRD-00956,3,193.91,581.73
OI-0084746,O-016950,PRD-00975,2,230.00,460.00
OI-0084747,O-016950,PRD-00994,3,153.33,459.99
OI-0084748,O-016950,PRD-01013,1,460.00,460.00
OI-0084749,O-016950,PRD-01032,2,230.00,460.00
OI-0084750,O-016950,PRD-01051,3,153.33,459.99
OI-0084751,O-016951,PRD-01070,2,233.22,466.44
OI-0084752,O-016951,PRD-01089,3,155.48,466.44
OI-0084753,O-016951,PRD-01108,1,466.44,466.44
OI-0084754,O-016951,PRD-01127,2,233.22,466.44
OI-0084755,O-016951,PRD-01146,3,155.48,466.44
OI-0084756,O-016952,PRD-01165,2,277.56,555.12
OI-0084757,O-016952,PRD-01184,3,185.04,555.12
OI-0084758,O-016952,PRD-01203,1,555.12,555.12
OI-0084759,O-016952,PRD-01222,2,277.56,555.12
OI-0084760,O-016952,PRD-01241,3,185.04,555.12
OI-0084761,O-016953,PRD-01260,2,281.34,562.68
OI-0084762,O-016953,PRD-01279,3,187.56,562.68
OI-0084763,O-016953,PRD-01298,1,562.68,562.68
OI-0084764,O-016953,PRD-01317,2,281.34,562.68
OI-0084765,O-016953,PRD-01336,3,187.56,562.68
OI-0084766,O-016954,PRD-00005,2,264.00,528.00
OI-0084767,O-016954,PRD-00024,3,176.00,528.00
OI-0084768,O-016954,PRD-00043,1,528.00,528.00
OI-0084769,O-016954,PRD-00062,2,264.00,528.00
OI-0084770,O-016954,PRD-00081,3,176.00,528.00
OI-0084771,O-016955,PRD-00100,2,267.50,535.00
OI-0084772,O-016955,PRD-00119,3,178.33,534.99
OI-0084773,O-016955,PRD-00138,1,535.00,535.00
OI-0084774,O-016955,PRD-00157,2,267.50,535.00
OI-0084775,O-016955,PRD-00176,3,178.33,534.99
OI-0084776,O-016956,PRD-00195,2,249.32,498.64
OI-0084777,O-016956,PRD-00214,3,166.21,498.63
OI-0084778,O-016956,PRD-00233,1,498.64,498.64
OI-0084779,O-016956,PRD-00252,2,249.32,498.64
OI-0084780,O-016956,PRD-00271,3,166.21,498.63
OI-0084781,O-016957,PRD-00290,2,274.50,549.00
OI-0084782,O-016957,PRD-00309,3,183.00,549.00
OI-0084783,O-016957,PRD-00328,1,549.00,549.00
OI-0084784,O-016957,PRD-00347,2,274.50,549.00
OI-0084785,O-016957,PRD-00366,3,183.00,549.00
OI-0084786,O-016958,PRD-00385,2,276.33,552.66
OI-0084787,O-016958,PRD-00404,3,184.22,552.66
OI-0084788,O-016958,PRD-00423,1,552.66,552.66
OI-0084789,O-016958,PRD-00442,2,276.33,552.66
OI-0084790,O-016958,PRD-00461,3,184.22,552.66
OI-0084791,O-016959,PRD-00480,2,278.12,556.24
OI-0084792,O-016959,PRD-00499,3,185.41,556.23
OI-0084793,O-016959,PRD-00518,1,556.24,556.24
OI-0084794,O-016959,PRD-00537,2,278.12,556.24
OI-0084795,O-016959,PRD-00556,3,185.41,556.23
OI-0084796,O-016960,PRD-00575,2,330.25,660.50
OI-0084797,O-016960,PRD-00594,3,220.16,660.48
OI-0084798,O-016960,PRD-00613,1,660.49,660.49
OI-0084799,O-016960,PRD-00632,2,330.25,660.50
OI-0084800,O-016960,PRD-00651,3,220.16,660.48
OI-0084801,O-016961,PRD-00670,2,332.26,664.52
OI-0084802,O-016961,PRD-00689,3,221.51,664.53
OI-0084803,O-016961,PRD-00708,1,664.52,664.52
OI-0084804,O-016961,PRD-00727,2,332.26,664.52
OI-0084805,O-016961,PRD-00746,3,221.51,664.53
OI-0084806,O-016962,PRD-00765,2,260.58,521.16
OI-0084807,O-016962,PRD-00784,3,173.72,521.16
OI-0084808,O-016962,PRD-00803,1,521.16,521.16
OI-0084809,O-016962,PRD-00822,2,260.58,521.16
OI-0084810,O-016962,PRD-00841,3,173.72,521.16
OI-0084811,O-016963,PRD-00860,2,262.07,524.14
OI-0084812,O-016963,PRD-00879,3,174.72,524.16
OI-0084813,O-016963,PRD-00898,1,524.15,524.15
OI-0084814,O-016963,PRD-00917,2,262.07,524.14
OI-0084815,O-016963,PRD-00936,3,174.72,524.16
OI-0084816,O-016964,PRD-00955,2,309.36,618.72
OI-0084817,O-016964,PRD-00974,3,206.24,618.72
OI-0084818,O-016964,PRD-00993,1,618.71,618.71
OI-0084819,O-016964,PRD-01012,2,309.36,618.72
OI-0084820,O-016964,PRD-01031,3,206.24,618.72
OI-0084821,O-016965,PRD-01050,2,311.02,622.04
OI-0084822,O-016965,PRD-01069,3,207.35,622.05
OI-0084823,O-016965,PRD-01088,1,622.04,622.04
OI-0084824,O-016965,PRD-01107,2,311.02,622.04
OI-0084825,O-016965,PRD-01126,3,207.35,622.05
OI-0084826,O-016966,PRD-01145,2,289.48,578.96
OI-0084827,O-016966,PRD-01164,3,192.98,578.94
OI-0084828,O-016966,PRD-01183,1,578.95,578.95
OI-0084829,O-016966,PRD-01202,2,289.48,578.96
OI-0084830,O-016966,PRD-01221,3,192.98,578.94
OI-0084831,O-016967,PRD-01240,2,290.93,581.86
OI-0084832,O-016967,PRD-01259,3,193.95,581.85
OI-0084833,O-016967,PRD-01278,1,581.86,581.86
OI-0084834,O-016967,PRD-01297,2,290.93,581.86
OI-0084835,O-016967,PRD-01316,3,193.95,581.85
OI-0084836,O-016968,PRD-01335,2,268.96,537.92
OI-0084837,O-016968,PRD-00004,3,179.30,537.90
OI-0084838,O-016968,PRD-00023,1,537.91,537.91
OI-0084839,O-016968,PRD-00042,2,268.96,537.92
OI-0084840,O-016968,PRD-00061,3,179.30,537.90
OI-0084841,O-016969,PRD-00080,2,316.50,633.00
OI-0084842,O-016969,PRD-00099,3,211.00,633.00
OI-0084843,O-016969,PRD-00118,1,633.00,633.00
OI-0084844,O-016969,PRD-00137,2,316.50,633.00
OI-0084845,O-016969,PRD-00156,3,211.00,633.00
OI-0084846,O-016970,PRD-00175,2,320.00,640.00
OI-0084847,O-016970,PRD-00194,3,213.33,639.99
OI-0084848,O-016970,PRD-00213,1,640.00,640.00
OI-0084849,O-016970,PRD-00232,2,320.00,640.00
OI-0084850,O-016970,PRD-00251,3,213.33,639.99
OI-0084851,O-016971,PRD-00270,2,323.50,647.00
OI-0084852,O-016971,PRD-00289,3,215.67,647.01
OI-0084853,O-016971,PRD-00308,1,647.00,647.00
OI-0084854,O-016971,PRD-00327,2,323.50,647.00
OI-0084855,O-016971,PRD-00346,3,215.67,647.01
OI-0084856,O-016972,PRD-00365,2,385.86,771.72
OI-0084857,O-016972,PRD-00384,3,257.24,771.72
OI-0084858,O-016972,PRD-00403,1,771.72,771.72
OI-0084859,O-016972,PRD-00422,2,385.86,771.72
OI-0084860,O-016972,PRD-00441,3,257.24,771.72
OI-0084861,O-016973,PRD-00460,2,389.99,779.98
OI-0084862,O-016973,PRD-00479,3,259.99,779.97
OI-0084863,O-016973,PRD-00498,1,779.98,779.98
OI-0084864,O-016973,PRD-00517,2,389.99,779.98
OI-0084865,O-016973,PRD-00536,3,259.99,779.97
OI-0084866,O-016974,PRD-00555,2,307.28,614.56
OI-0084867,O-016974,PRD-00574,3,204.85,614.55
OI-0084868,O-016974,PRD-00593,1,614.56,614.56
OI-0084869,O-016974,PRD-00612,2,307.28,614.56
OI-0084870,O-016974,PRD-00631,3,204.85,614.55
OI-0084871,O-016975,PRD-00650,2,310.50,621.00
OI-0084872,O-016975,PRD-00669,3,207.00,621.00
OI-0084873,O-016975,PRD-00688,1,621.00,621.00
OI-0084874,O-016975,PRD-00707,2,310.50,621.00
OI-0084875,O-016975,PRD-00726,3,207.00,621.00
OI-0084876,O-016976,PRD-00745,2,368.28,736.56
OI-0084877,O-016976,PRD-00764,3,245.52,736.56
OI-0084878,O-016976,PRD-00783,1,736.56,736.56
OI-0084879,O-016976,PRD-00802,2,368.28,736.56
OI-0084880,O-016976,PRD-00821,3,245.52,736.56
OI-0084881,O-016977,PRD-00840,2,372.06,744.12
OI-0084882,O-016977,PRD-00859,3,248.04,744.12
OI-0084883,O-016977,PRD-00878,1,744.12,744.12
OI-0084884,O-016977,PRD-00897,2,372.06,744.12
OI-0084885,O-016977,PRD-00916,3,248.04,744.12
OI-0084886,O-016978,PRD-00935,2,348.00,696.00
OI-0084887,O-016978,PRD-00954,3,232.00,696.00
OI-0084888,O-016978,PRD-00973,1,696.00,696.00
OI-0084889,O-016978,PRD-00992,2,348.00,696.00
OI-0084890,O-016978,PRD-01011,3,232.00,696.00
OI-0084891,O-016979,PRD-01030,2,351.50,703.00
OI-0084892,O-016979,PRD-01049,3,234.33,702.99
OI-0084893,O-016979,PRD-01068,1,703.00,703.00
OI-0084894,O-016979,PRD-01087,2,351.50,703.00
OI-0084895,O-016979,PRD-01106,3,234.33,702.99
OI-0084896,O-016980,PRD-01125,2,326.60,653.20
OI-0084897,O-016980,PRD-01144,3,217.73,653.19
OI-0084898,O-016980,PRD-01163,1,653.20,653.20
OI-0084899,O-016980,PRD-01182,2,326.60,653.20
OI-0084900,O-016980,PRD-01201,3,217.73,653.19
OI-0084901,O-016981,PRD-01220,2,358.50,717.00
OI-0084902,O-016981,PRD-01239,3,239.00,717.00
OI-0084903,O-016981,PRD-01258,1,717.00,717.00
OI-0084904,O-016981,PRD-01277,2,358.50,717.00
OI-0084905,O-016981,PRD-01296,3,239.00,717.00
OI-0084906,O-016982,PRD-01315,2,359.83,719.66
OI-0084907,O-016982,PRD-01334,3,239.89,719.67
OI-0084908,O-016982,PRD-00003,1,719.66,719.66
OI-0084909,O-016982,PRD-00022,2,359.83,719.66
OI-0084910,O-016982,PRD-00041,3,239.89,719.67
OI-0084911,O-016983,PRD-00060,2,361.11,722.22
OI-0084912,O-016983,PRD-00079,3,240.74,722.22
OI-0084913,O-016983,PRD-00098,1,722.23,722.23
OI-0084914,O-016983,PRD-00117,2,361.11,722.22
OI-0084915,O-016983,PRD-00136,3,240.74,722.22
OI-0084916,O-016984,PRD-00155,2,427.58,855.16
OI-0084917,O-016984,PRD-00174,3,285.05,855.15
OI-0084918,O-016984,PRD-00193,1,855.16,855.16
OI-0084919,O-016984,PRD-00212,2,427.58,855.16
OI-0084920,O-016984,PRD-00231,3,285.05,855.15
OI-0084921,O-016985,PRD-00250,2,429.00,858.00
OI-0084922,O-016985,PRD-00269,3,286.00,858.00
OI-0084923,O-016985,PRD-00288,1,858.00,858.00
OI-0084924,O-016985,PRD-00307,2,429.00,858.00
OI-0084925,O-016985,PRD-00326,3,286.00,858.00
OI-0084926,O-016986,PRD-00345,2,335.54,671.08
OI-0084927,O-016986,PRD-00364,3,223.69,671.07
OI-0084928,O-016986,PRD-00383,1,671.08,671.08
OI-0084929,O-016986,PRD-00402,2,335.54,671.08
OI-0084930,O-016986,PRD-00421,3,223.69,671.07
OI-0084931,O-016987,PRD-00440,2,336.57,673.14
OI-0084932,O-016987,PRD-00459,3,224.38,673.14
OI-0084933,O-016987,PRD-00478,1,673.14,673.14
OI-0084934,O-016987,PRD-00497,2,336.57,673.14
OI-0084935,O-016987,PRD-00516,3,224.38,673.14
OI-0084936,O-016988,PRD-00535,2,396.27,792.54
OI-0084937,O-016988,PRD-00554,3,264.18,792.54
OI-0084938,O-016988,PRD-00573,1,792.53,792.53
OI-0084939,O-016988,PRD-00592,2,396.27,792.54
OI-0084940,O-016988,PRD-00611,3,264.18,792.54
OI-0084941,O-016989,PRD-00630,2,397.38,794.76
OI-0084942,O-016989,PRD-00649,3,264.92,794.76
OI-0084943,O-016989,PRD-00668,1,794.77,794.77
OI-0084944,O-016989,PRD-00687,2,397.38,794.76
OI-0084945,O-016989,PRD-00706,3,264.92,794.76
OI-0084946,O-016990,PRD-00725,2,368.94,737.88
OI-0084947,O-016990,PRD-00744,3,245.96,737.88
OI-0084948,O-016990,PRD-00763,1,737.88,737.88
OI-0084949,O-016990,PRD-00782,2,368.94,737.88
OI-0084950,O-016990,PRD-00801,3,245.96,737.88
OI-0084951,O-016991,PRD-00820,2,369.89,739.78
OI-0084952,O-016991,PRD-00839,3,246.59,739.77
OI-0084953,O-016991,PRD-00858,1,739.78,739.78
OI-0084954,O-016991,PRD-00877,2,369.89,739.78
OI-0084955,O-016991,PRD-00896,3,246.59,739.77
OI-0084956,O-016992,PRD-00915,2,341.13,682.26
OI-0084957,O-016992,PRD-00934,3,227.42,682.26
OI-0084958,O-016992,PRD-00953,1,682.27,682.27
OI-0084959,O-016992,PRD-00972,2,341.13,682.26
OI-0084960,O-016992,PRD-00991,3,227.42,682.26
OI-0084961,O-016993,PRD-01010,2,400.50,801.00
OI-0084962,O-016993,PRD-01029,3,267.00,801.00
OI-0084963,O-016993,PRD-01048,1,801.00,801.00
OI-0084964,O-016993,PRD-01067,2,400.50,801.00
OI-0084965,O-016993,PRD-01086,3,267.00,801.00
OI-0084966,O-016994,PRD-01105,2,404.00,808.00
OI-0084967,O-016994,PRD-01124,3,269.33,807.99
OI-0084968,O-016994,PRD-01143,1,808.00,808.00
OI-0084969,O-016994,PRD-01162,2,404.00,808.00
OI-0084970,O-016994,PRD-01181,3,269.33,807.99
OI-0084971,O-016995,PRD-01200,2,407.50,815.00
OI-0084972,O-016995,PRD-01219,3,271.67,815.01
OI-0084973,O-016995,PRD-01238,1,815.00,815.00
OI-0084974,O-016995,PRD-01257,2,407.50,815.00
OI-0084975,O-016995,PRD-01276,3,271.67,815.01
OI-0084976,O-016996,PRD-01295,2,484.98,969.96
OI-0084977,O-016996,PRD-01314,3,323.32,969.96
OI-0084978,O-016996,PRD-01333,1,969.96,969.96
OI-0084979,O-016996,PRD-00002,2,484.98,969.96
OI-0084980,O-016996,PRD-00021,3,323.32,969.96
OI-0084981,O-016997,PRD-00040,2,489.11,978.22
